MEblack	MEblue	MEbrown	MEcyan	MEdarkgreen	MEdarkgrey	MEdarkmagenta	MEdarkolivegreen	MEdarkorange	MEdarkred	MEdarkturquoise	MEgreen	MEgreenyellow	MEgrey60	MElightcyan	MElightcyan1	MElightgreen	MElightsteelblue1	MElightyellow	MEmagenta	MEmediumpurple3	MEmidnightblue	MEorange	MEorangered4	MEpaleturquoise	MEpink	MEplum1	MEpurple	MEred	MEroyalblue	MEsaddlebrown	MEsalmon	MEsienna3	MEskyblue	MEskyblue3	MEsteelblue	MEtan	MEturquoise	MEviolet	MEwhite	MEyellow	MEyellowgreen
HR1615	-0.0376808095735001	-0.01015504000867	-0.0104159647711705	0.0169275437141508	0.076656934393235	0.149314505476366	-0.00599866434288087	-0.0269978690907552	-0.0028486889414207	-0.00381117001279731	0.054131755202008	0.0598472739186575	-0.0240721372409766	-0.00331445761272888	-0.0251970124033189	-0.0514966865505672	-0.0145659548777404	-0.0299869870891058	-0.00741452796051624	-0.0219729147567853	0.037660240245476	-0.0235351628397591	-0.00218800534777461	0.12447328947321	-0.0204088214299532	0.0244854744511219	0.0280225399316677	-0.00199405158382758	0.0357233618529576	0.0466013705580497	0.105194987506732	-0.0240802979012639	-0.00796039992515652	0.00780902824047017	-0.0181664458599567	0.0835921968666315	-0.017626998603902	-0.0188486543757682	0.0325054682817982	0.026138705411567	-0.0219984850822892	0.044469364076326
HR1659	0.00938783233934844	0.00922431615569083	-0.0225703229501506	0.00834717304758298	-0.0213813391843578	0.0765302533671185	-0.000396168371390026	0.0471871629048791	-0.0254867166974403	-0.0124751220114812	-0.013057159182387	-0.0194695735303692	0.0261457077066676	0.0570251680564236	-0.0295493677601941	-0.0286477493330828	-0.00742313574058337	-0.0213749967796223	0.0128404728407927	-0.0114493140060645	-0.0267410682560688	0.0539857181624663	-0.0197644677720001	0.0852700447868915	0.0259141244314609	-0.00625254592356301	-0.000232969731891043	0.00137998007728097	-0.0269017589632373	-0.0127838425126176	0.0517027461428225	-0.00297313719643197	0.00146577355541462	-0.0350232462166306	0.0516787404524311	-0.0294602832644888	0.00269417043493112	0.00375922953442228	0.00169206965993442	-0.00743792800520053	0.0100935920054833	-0.0103437267665087
HR5605	0.0275057178820038	0.0316418130648294	0.0588692264480212	0.00666573785145953	-0.0457120425002044	-0.0221069533954029	-0.0165594637976268	-0.0368292185410458	0.034293274963201	-0.0148661723512913	-0.0267015574527276	-0.0311222433245088	-0.00818677597154257	-0.026108367251526	-0.0353381870131788	0.0218347240669991	-0.0120381915234012	0.00999580174061028	-0.0124777152770312	0.0554242354288479	-0.0421516573985763	-0.0265092345329305	-0.0349179777398826	-0.0119483467182405	-0.00251425217883127	-0.0380228974872869	-0.0328902330683524	0.0105569828259537	0.00210965965043167	-0.0260160755047475	-0.0242517838315078	0.0118163525320091	-0.0114847299849253	-0.0384530528401702	-0.0331761625256728	-0.0165969862422154	0.0275391859967927	0.0153991099850366	-0.0302673963730006	-0.0125306073598666	0.0453945465118775	-0.0275548643180775
HR5614	-0.000747293166618986	0.00441135676475878	0.0488997728944486	-0.00762819169537768	-0.0399389467505284	-0.039955697069565	-0.0388806696728215	-0.0138889291970692	0.0448395869448246	-0.0292144062378106	0.0141277682402593	-0.011498249032587	-0.0151101611088674	0.0378187094772913	-0.016322100095783	-0.0197373918528196	-0.0329623395874589	-0.0148680137344066	-0.0303387092374152	0.0240479994857799	-0.0460046014660489	-0.0264619939376738	-0.0441522012394026	-0.0242959932469272	-0.018794684651921	-0.0427501233534885	-0.022659040324333	0.00339704869011639	0.0263784112531551	-0.00352281893524697	-0.0237647157042806	-0.0222371905832479	-0.024767005363708	-0.0331368711262624	0.0155555607410104	-0.0112971966042514	0.0300445787193451	0.0343890900033281	-0.0307228891962036	0.00981849457360496	0.0369216750499799	-0.0102612391467443
HR5618	-0.0221052011215555	-0.0115716248502439	0.0328696880365775	0.0611620725924861	0.00365218195834123	0.0122290703575051	-0.0263758951730815	-0.0346892995369654	0.0550610447386836	-0.011288155555014	0.0403961912284468	-0.0120909757813428	-0.0236127025904585	-0.0418693468195671	-0.0304126436934025	-0.0323396392619904	-0.0209249949843252	-0.0235954175395328	-0.0123581939893735	-0.00492937506891097	-0.0430528319549541	-0.0315159294636361	-0.00830077993499183	0.0143393301109633	-0.0224881751050672	0.00786746125275814	0.0111104796819086	-0.00288849697926207	0.0697174854302181	0.0485277694308177	0.00799880864530456	-0.030449732083481	-0.0341501483854264	0.0126029620738041	-0.0403996731738683	-0.021234773284512	0.0108006534321239	0.0144148241978577	0.0165685954604109	-0.00389088789225596	0.0141883910119378	0.0431027283144801
HR1613	0.00863550980398805	0.00279015506507623	0.0136804912471177	-0.00669608799950313	0.0193575550554607	-0.00508796680464953	0.0268928638219116	-0.0419510645817031	0.00729060891628811	0.00414697333953392	0.00982999571333416	0.016475433852471	-0.0340613032836107	-0.0303115077378875	-0.0354408357241302	0.0284935482220553	0.0255690963950241	0.0268830389272967	0.0172317351275529	0.0137023391106503	-0.0019821680784937	-0.0502556054950168	0.0363514428257078	-0.0250054955887786	0.00248974588845188	0.03263771166305	0.0154435391011317	-0.00427957692688195	0.00747211774977258	0.0222993187852392	0.0318712954835836	0.0188421719921855	0.0255854503270241	0.0559278761786386	-0.0382133566615199	-0.00801764243804796	-0.00466465377160409	-0.0091887147415618	0.0287956981537143	0.0109686047193154	-0.00635779739282108	0.036971421437162
HR1618	0.0177718549137678	0.00434534790019249	0.0273531703968989	-0.0377368121061818	-0.0226624681742621	0.0374880450797103	-0.0258179898600978	0.0283592433103192	0.024474057128002	-0.0301163239331903	-0.00135143761321885	-0.0355138011036194	0.0327187785840076	-0.00211664379368133	0.00480521606803763	0.0547896215334843	-0.0235055711460378	-0.0016877384131384	-0.00273131699188943	0.0319599592756429	-0.0451513176015729	0.0412072022633261	-0.038421420897709	0.0299111528673941	-0.000437272401539177	-0.0154106030651964	0.00855689403665561	-0.0170250524767934	-0.00413725773568892	0.00385836328778608	0.0280247620490171	-0.00171017721827277	-0.0136753330771233	-0.0399719076268788	0.0154987004886478	-0.0261081769278264	0.00173683011080067	-0.00245209451789956	-0.00438752569059888	-0.0327490666579786	0.0432019494519739	0.00643742014346809
HR1661	0.0893444830384559	0.0379682234079855	-0.0278849104040765	-0.0311048357922955	0.0125935466411682	-0.021970652723946	0.0821802869368841	0.0305323817867929	-0.0641838726458102	0.0188100951498079	-0.0255615422362608	-0.0323421542923128	0.0491569426676114	0.0804091443859645	0.01771365826687	0.0417834368140502	0.0587410902230417	0.0510820055679698	0.0999879715781658	0.0393200685167673	0.00151431395745809	0.0195539285207115	0.025281546790128	-0.0851623203783817	0.0936018294534293	0.0686442238044949	0.0578670957717062	0.00976856795528251	-0.0356994403725798	0.012205849868853	0.0340856975932118	0.0788497605912979	0.0848459366793279	-0.00971168687310974	0.0605124016025576	-0.0528689087354725	-0.0421019409479457	-0.0690043872558339	0.0662093566366328	-0.0623729970544099	-0.00733878371212482	0.0417213374869277
HR5282	-0.036794296364204	-0.0258785523641452	-0.0715031190223377	0.0133069000552117	0.0429684461461307	-0.0438435445220327	0.0224039893766626	0.00765453508532581	-0.043800468504424	0.0403924433073151	0.00896489360427997	0.0605626811812673	-0.0290209789622666	-0.00817125818194641	-0.0463788848867146	0.0208661246753815	0.0318356061800619	-0.00275525774116699	-0.00316855102633255	-0.0728581430209299	0.0757935082659721	-0.011757585043691	0.0525437312037227	-0.0379170020915189	-0.00545924544786266	0.0177858475970923	-0.0055900137505536	0.0207237461733639	0.0222310211366218	-0.00482017837124288	-0.00799930452272513	-0.00334895040700762	0.033218794847854	0.0604624744846567	0.00214898098119879	0.0557212819811411	0.00427864631860085	0.00674675635811062	0.0118829319211029	0.0404468039294679	-0.0917348650583937	-0.0109215333703262
HR5608	0.0301164302987019	0.034341538073051	0.031458747604892	0.00814034571946612	0.0401946170604624	0.152771822433165	0.0105693754410095	0.0222026597439423	0.00676455226969775	0.00297009259654283	0.0156802046120079	-0.00298182047807682	0.0167979518024321	0.00491832679794449	-0.00693813583897304	-0.0140503454647655	0.0154659073419143	0.0224258750942007	0.0318396593646373	0.0550816665920659	0.0183219043535549	0.0352011874784026	-0.0140945402510143	0.065543565707496	0.0128375306587161	0.0468461878060983	0.0465297247391673	-0.00729763511159718	-0.0204227968620241	0.0347131190161305	0.17570042372484	0.0228482374823733	0.00600537594763887	-0.0357492380280347	0.0155168538473176	0.0104964446790764	-0.0378460848728068	-0.0830696994064559	0.0456046438088363	-0.0433354231711856	0.0501532296664239	0.0470678354141205
SJ5108	-0.0586472417733943	-0.0558871840056655	-0.0139034489429469	0.0242889440900274	0.0289749745702146	0.0175744167770301	-0.0528097408443857	-0.0156426811257185	0.0290881710021614	-0.056955231323318	0.0739443610925055	-0.0139886936640411	-0.0316256550728743	-0.0408481765935311	0.0534101234035254	-0.0670114407994131	-0.0693763173877542	-0.0666917882057844	-0.0325808813480732	-0.0448403745921799	-0.0437576842679283	-0.0046483478373909	-0.0503383920891957	0.03749754932389	-0.0564259917970434	-0.0136802683851204	0.0225050976397367	-0.0400666018243038	0.0522372693496122	0.064120259254977	0.00540222978564343	-0.0658428607113714	-0.0551180788073019	-0.0176442114057761	-0.0253223181001649	0.0674347318944969	-0.0109805725218782	0.0417300901772003	0.00680900206120133	0.0160411904365149	0.0043987680380705	0.0383947307939173
HR1082	0.0242839728449121	0.0417369517620815	-0.0205709392061554	0.0166210152248897	0.00257101393668705	-0.0597437499585488	0.0648211918666147	0.00284861718629595	-0.0574153456322625	0.0837867035325931	-0.0134137715968303	-0.0349924618103712	-0.0193039514631581	0.0090644703803011	0.0047163310021895	-0.00926297237909392	0.0787545099825222	0.0723039309304831	0.0494756599856658	0.00596935055696467	-0.00193607487650739	-0.0258822577576667	0.0835183387644538	-0.0629706346363395	0.0310433205353485	0.0734188139083911	0.0131151046651041	0.0474551594274529	-0.0358001796001069	0.0164062950609206	-0.0471965274465486	0.0572676642488465	0.0526639287108275	0.0789243115904203	0.0110655288915398	-0.0319246422715158	0.0155018823992471	-0.0295970378276274	0.050731849194193	-0.0459461977115324	-0.0718667728707865	0.0335994025880977
HR1214	0.0383924210310605	0.0149208811877463	0.00416401544115635	0.0278086045552929	0.0137895354840188	0.0622138731210472	0.0393791900701115	0.0320982838204202	-0.00649080994645838	0.0246703365556577	-0.0128319812173103	-0.0031959528292502	0.0845239596705846	0.0185051747390887	-0.0261054115824519	0.00108567810438435	0.0340149912426727	0.036704433816713	0.0442321868535674	0.0229712497908647	0.0195669139001361	0.0386965382388725	0.025337888965341	0.0065044027157694	0.0464906647952699	0.0352796010220742	0.0487852544786421	-0.00925977365231857	0.013368713844034	0.015441013761111	0.059553258366547	0.0296650368364893	0.0268570016952455	0.0286018025959857	0.0243393288115291	-0.0422670218407943	-0.032685629005119	-0.0931067268276834	0.0424814864792457	-0.0464195988467112	-0.00532401645770876	0.0334219015824318
HR1223	0.00693823447523578	-0.0118757653087278	-0.00218610848200776	-0.0140237453196393	-0.0189086229863371	-0.0116056257678973	-0.0187844147579564	0.0215051232300826	-0.00245565277661284	-0.026742526279383	0.0390469984137988	-0.0475491923084046	0.00244974969782249	0.0502440312978905	-0.00897490764870971	-0.0332660615322015	-0.0226539649331855	-0.0203923464099974	0.0115513148006487	-0.00337098257946111	-0.0644699572496934	0.0214213452212535	-0.0293379196368787	-0.013149796030205	0.00459135922997411	0.0140614759911977	0.0340123407716104	-0.0104176853400347	-0.0235733741594751	0.0506859350844936	-0.00524787531191306	-0.00863398125757635	-0.0222680317339389	-0.0305087121170872	0.0402437305655466	-0.0154200585512686	0.00390762669356637	0.0164888167971386	0.0368764532112415	-0.0323041983939524	0.024232703643213	0.060306662819158
HR1259	0.013078190921285	0.0482172140348938	-0.00946398060710918	0.0349259017553591	-0.0197898154265614	-0.0592163348604827	0.0655390690809555	-0.0257394413513887	-0.0493237563583995	0.0768435284952712	-0.0212432727576331	-0.0609772652784144	-0.023654290058085	-0.021287184193817	-0.00330134370902038	-0.0309868585497971	0.067883496811295	0.0527603879812274	0.0417835594521227	-0.00339425325975145	-0.0272969280837759	-0.0340880418710199	0.0740325316237098	-0.0534905672205458	0.017872779528656	0.0593976773423129	-0.00398673764660489	0.0801061027053918	-0.0210739120909913	0.00365291239089461	-0.0468808491144626	0.0447658346852095	0.028961309894635	0.0816843341899708	-0.0269251022300493	-0.0402467015065419	0.0393728812893855	-0.0145041617361789	0.0381374135983673	-0.0599221895145471	-0.0690698230829336	0.0185220150513587
HR1624	-0.0368968670792878	-0.0283824512035186	0.0289619499382072	0.00350319036279877	0.0151229671541482	-0.00768666694356364	-0.0545486205071145	-0.0347571605092287	0.0619429046716207	-0.0226761745644063	0.0558522362858774	0.0123812361774889	-0.0308349285718159	-0.0281462481431982	0.00660106696140766	-0.0310285487403186	-0.0353179191753199	-0.0411314064779413	-0.0314649414408286	-0.00621331370610689	-0.0135086172806976	-0.0213816038820544	-0.0386456617286079	-0.00622504282791323	-0.0488736730316699	-0.00355466604678043	0.00881577865174736	-0.0147275101083599	0.0536102359045493	0.0468895081756331	0.000934056789191692	-0.0454746478294199	-0.0517721369385788	-0.0359132754650037	-0.035946393887728	0.0558702045268192	0.00400359310857693	0.0192648392334717	0.00982065491851644	0.0143519291712595	0.0462505897788236	0.0437620975409268
HR1625	0.0193383241255584	-0.0174063452447929	-0.0251273344431509	-0.0556277710886287	0.0213131069632524	0.034534541619588	0.0240270226527257	0.0207753703300213	-0.026483136263315	-0.0149377203942949	0.0379272097868919	-0.0283988733885609	0.0131190306658989	0.0809814300656306	0.011653954017221	-0.0171831958905209	0.00701522462629486	-0.0169550094089376	0.0492487096083795	-0.00265722169083242	-0.0136934994998231	0.007289006341577	-0.00642973866257946	0.034569298409666	0.0377945356971492	0.0527637226323185	0.0534619931020132	-0.0371655765810844	-0.0512526556335407	0.0508506370153987	-0.00585975446474168	0.0138365122413419	0.0133929197709068	-0.0360459128641081	0.0612857482553937	-0.000691475341218946	-0.0420375852026346	-0.0134842655607203	0.0613954128488931	-0.0288798980183247	0.01080610551869	0.0591258768041635
HR1628	-0.0117263167690479	-0.0128854578000139	0.0390448393953181	0.0543129726194216	-0.00468360052266829	0.0203327039642674	-0.0471279228441335	0.0183051915748471	0.0660771345072375	-0.027209589965543	0.0220664700078033	-0.0226149267832588	-0.00764161270002059	-0.0198821115194236	0.0226519197661597	-0.0330957291756948	-0.0304143268195646	-0.0201638867148953	-0.0234744427807384	0.0214469906824999	-0.0410000505086785	0.0235611072044876	-0.03951324746415	0.0162975940796691	-0.0283036386783319	-0.0098346242330277	0.00738384993773423	-0.00865229382436159	0.0660770721902363	0.0320970930540092	0.0305662173792224	-0.0280822803483124	-0.0394591093777083	-0.0381864882207075	0.00497821593727671	0.00564595834163348	0.00529370438665048	0.0024132413401408	-0.00328621733410542	-0.0160671087094554	0.05843216912977	0.0227311117391861
HR1630	0.00860266694687315	0.0337412806004753	0.0479792234642461	0.0127845041269588	-0.0569579033193441	0.00556103884102075	-0.0143336558094163	-0.0374348049866114	0.0238281289054453	0.00877550388966904	-0.0109999375719533	-0.0777549726387989	-0.0119797769200601	-0.019771359755321	-0.00720558498860253	-0.0294908966616269	-0.0112872724049983	0.00403554666205091	-0.0055974958326567	0.0246184290858665	-0.104584788354486	-0.0275584527685172	-0.0259121331340867	0.0265558274855372	-0.0112399800397018	-0.00925590158744359	-0.014382434596467	0.0382414842006781	-0.0269326419587331	0.00178331464156158	-0.0144057960539504	-0.00758286115813368	-0.0339989049024712	-0.0205738173158047	-0.0339225558477935	-0.0567701664985405	0.0461463682473908	0.017590225053116	-0.00869331096370575	-0.0515402589860437	0.0253119549306206	-0.00364574826378945
HR1631	0.0331590534854435	0.110519573013135	0.0877102430572975	0.125794492236965	-0.0744278948727541	0.118916069985305	-7.29144502120498e-06	-0.0467280316941944	0.0136804245572344	0.0387011987239073	-0.0628831579997558	-0.0534447482309111	-0.0439390693332007	-0.026637950218051	-0.0477059035835771	-0.00411978655860118	0.0113501906765409	0.0520380864426129	-0.0324287732522623	0.0617237634217866	-0.0476174924086935	-0.0543978772505119	-0.00341758617168257	0.153683663995757	-0.00339319071316225	-0.048461880612139	-0.0566139763824374	0.0911861597523328	0.0143093167451801	-0.0591176911276861	0.0840839547410505	0.0229524353164731	0.00841216572547557	0.0254673483645283	-0.0400379896244189	-0.084513860165933	0.0888963670375821	-0.00297675758794877	-0.0557538947825239	-0.0456937090727532	-0.0117702944777537	-0.0642137070025765
HR1632	-0.0434253931303262	-0.0393077434044907	-0.0122727100175977	-0.0595190256206092	0.0277265865370796	-0.0309124459464966	-0.0249297305015089	-0.0614097680827134	0.00397803999968125	-0.00975731336363253	0.0642272109367999	-0.0137307359934738	-0.0311358497800632	-0.0503968265348412	0.0356447375607462	-0.0518844542708858	-0.021620789869679	-0.0424532964929471	-0.00878304026593891	-0.0416555333436322	-0.0413267247642338	-0.0555867547736094	-0.00100914290421841	-0.00706008639405272	-0.0387263307893471	0.026933620142497	0.0243500215674204	-0.0220662077198929	-0.00193701807738896	0.0676096419370287	-0.0474246547613495	-0.0393863484854945	-0.049438334937511	0.0117909230641641	-0.0615928314763304	0.031577696789178	-0.00552693480385319	0.0356567474728432	0.0319326403340184	0.00586479279521684	-0.0166895062088723	0.0563395257078298
HR1652	-0.0450614459307534	-0.0387349044147052	-0.036102849986983	0.029175015700083	0.0267267237040779	0.00178706801866566	-0.00845482656991122	0.00451108541867945	0.00116319834869921	-0.00200942924729617	0.038795176388476	-0.0325543768430509	-0.0349289044379055	0.00321740553087507	0.010420679665798	-0.0284133811146097	-0.0232400960791614	-0.0245545767170625	-0.0163775620041129	-0.0529167069367021	-0.0188094427094449	0.0095973664369688	-0.00398780072142807	0.0101203590304715	-0.0235692918897031	0.00178439260262451	-0.00016936229048179	-0.00655864420925297	0.0642562463224806	0.0231816704634168	-0.0291136012356259	-0.0253679578741855	-0.0142191023387086	0.000888832372632433	0.0023688061125003	0.0588614886268547	-0.00884346736499574	0.0155807483896851	0.00424869031700701	-0.0104835216138342	-0.0415471320364115	0.00852247939097031
HR1653	0.0874535196472607	0.0874084589694448	0.0704765398163937	0.00846160250423031	-0.0296602853647854	0.00352769750746114	0.0390533889150973	0.048531930650456	0.011919100172265	0.0365147069706922	-0.0809447322991463	-0.0242574112560874	0.0493084980549858	0.0191402992593794	-0.0521927179615213	0.0587257170864894	0.0591870375194813	0.0958076576705791	0.0415759972122964	0.114219406049051	0.0133580009544963	0.0590469915346985	0.00141488256468852	-0.0987435240133046	0.0640021378541571	0.00897772781780115	0.0178233584876271	0.0269653583135712	0.0116208072989244	-0.0405334678799638	0.0833185712866188	0.0886887563200264	0.0549867089048148	-0.0236035749305855	0.0403456164129939	-0.0238978629386919	-0.00823048495213365	-0.170010909591051	0.0106228530783166	-0.0830751142361916	0.0499430233317511	-0.00950418675862077
HR1654	-0.000430111019423387	0.0206116727494447	-0.0490474503023917	-0.0139958010171175	0.0294527875271068	-0.0499868811182666	0.0704551975659165	-0.0195982506981189	-0.0617302361268948	0.0708825245642759	0.00568547597858998	-0.0128171610650065	-0.0356328244770387	-0.019708555438046	-0.0393601506288139	-0.020243121581043	0.0685442995106036	0.0441236196469579	0.0545608947839634	-0.0320796480073193	0.0307032116162069	-0.0383252858992707	0.0970622348209204	-0.0534733364202429	0.0231829391231743	0.0777191863521268	0.0190859455103758	0.0428643509658843	-0.0238855052142422	0.0222063854079648	-0.0038967503187641	0.0392817965261013	0.052961061030248	0.0883982703043607	-0.0144717925379404	0.0490479221305669	0.0109734594365799	-0.0195688945970874	0.064114775304219	-0.0254070962895847	-0.0908608146270198	0.0365537100792969
HR1656	-0.0117521889245698	0.00561616532991972	0.0237092905432058	0.00336713909739605	-0.0379209244906386	-0.00661092071091386	-0.0166176003487405	-0.0435419301177335	0.0235578642650245	0.0042733729535186	0.00852904197946079	-0.0584944064432841	-0.0260083062118163	-0.0448655877981654	0.0212131338290449	-0.0518768556123541	-0.00917546204231565	-0.00759576329274588	-0.0181055118689239	-0.00210398094507789	-0.058278616501266	-0.0284350492948553	-0.00580101422976325	-0.00396103475776846	-0.0252022912686113	-0.0086278102916214	-0.0276310357634842	0.00364242179690421	0.0297834120347011	0.00268683026715084	0.00165204005586812	-0.0170290144076699	-0.0353176043844151	-0.00597287727715261	-0.0460101310954259	-0.0282204226199471	0.0190351926152332	0.0329798608721697	-0.0059292440541947	-0.0377243400319646	0.00772910746386739	-0.00599180028600079
HR1658	-0.00276813471021045	0.0221074181859184	0.0127003827862129	0.0189411174276964	-0.0322068314840822	0.054611513557547	-0.0151117334205606	0.0137938100930023	0.0212950258077164	0.00378884117661493	-0.0243556830564074	-0.0406466229522516	0.0438414996860155	0.00914820201289224	-0.00911777160229872	-0.0103113275175732	-0.00339729594182517	0.00566553401681405	-0.0139225887472114	0.00492366897932294	-0.0445635436707059	0.0274086188404467	-0.0118827895834453	0.0584490418224096	0.00324785913901753	-0.0227072120030037	-0.00996607199650817	0.0282809057467871	0.0294888564381964	-0.0234688950191481	0.043243244843022	-0.00496473838520654	-0.0120503384668024	-0.00128481616217485	0.00868543524651036	-0.0246957205431705	0.0253988094931902	0.000412787328703578	-0.0218819435701007	-0.0321611512098463	0.00466096000724584	-0.0300542276002516
HR1662	0.0266111102575561	0.0496185513642538	0.0881342471293222	0.0406380908416479	-0.0573829664009123	0.0564318420535195	-0.0281136472266211	-0.028261412774569	0.0667020633247782	-0.00711566333695565	-0.00808540940690627	-0.0559540418221736	-0.00780280004026438	-0.0371654390197044	-0.0225613048849924	-0.0261664133709865	-0.01018336025085	0.0219693688346378	-0.00834240224535012	0.0708786349444107	-0.0715351145550533	-0.0144817398510663	-0.0369390208823012	0.0579991269879612	-0.0151614912725709	-0.0110879294344973	-0.0101558741213153	0.0285085667735066	0.0178981229059223	0.00973841117133498	0.0283411750401809	0.00389836896063462	-0.0338068665499738	-0.035901817309767	-0.0277245300300579	-0.0283225152981941	0.0322508765052538	-0.00875432547722934	-0.00821369822061321	-0.0510575399031474	0.0726348647033378	0.0171139320277191
HR1663	0.0226578940059506	0.0217060032797182	0.000204125916932986	0.038047650396414	0.00366021040343077	-0.0118422047857116	0.047730509061674	-0.0136427300984639	-0.0184541035976731	0.0410936327081606	-0.0274563533906479	0.0223444827676961	-0.0218575125009897	0.0143980466860062	-0.0127792670623499	0.0142928061707478	0.0508292952008164	0.0518955760183829	0.0236553331665784	0.0207611702430047	0.032101234356621	-0.0395039738426737	0.0513970886690902	-0.0502062122269014	0.0209262563243562	0.0252598336621226	-0.00418788266673641	0.0219311215505082	0.0195789926144654	-0.0149864729992297	0.032402440646005	0.0413083970426337	0.049309286637447	0.0601319356627967	0.00234080220062795	-0.0295578760074802	-0.00205362583610031	-0.0306447664175531	0.0115115299303815	-0.0048102353567523	-0.030159778557799	-0.0103947360625404
HR1664	-0.00911349381490978	-0.00594005982178358	0.0508968189118943	0.0126374100768179	-0.0203710786232934	-0.0455292589126213	-0.0329868789236199	-0.0685277275701434	0.0652031978082428	-0.0278293842577823	0.01617064633705	-0.0101729644287623	-0.0392749733758048	-0.0547743926083939	0.0114933072949169	0.00208906614254642	-0.0350447486079006	-0.0194578558255989	-0.0276147517327875	0.0266529827875367	-0.042018940555799	-0.0565860274041002	-0.0374629109252677	-0.0268442943868518	-0.0307420900556479	-0.0290775949947694	-0.0256155923652961	-0.00336407254492927	0.0337764605312968	0.0107926126282924	-0.0484240187934982	-0.0160869554034289	-0.0337211292708385	-0.0361890030789052	-0.0691273389510357	-0.0188284738005069	0.0186685098380015	0.0331859670578772	-0.0245874373543341	0.00836000758629845	0.0400455500381709	-0.00374171146622935
HR1666	0.0577307399846175	0.0343910166921401	0.0301948273355084	-0.0223576623152161	-0.00745264673961079	0.0585512968376851	0.0119180803538331	0.0665958914760652	0.00639861718748083	0.0113193503563314	-0.0343211474938776	-0.0281950779131878	0.096326291034512	0.0101340062280196	0.030699073996919	-0.0415101961953314	0.0274445346012966	0.0416785949493291	0.0309640026904541	0.0677284484782089	0.01396700884872	0.0815305257981015	-1.13624248094778e-05	0.0238180621645237	0.0503717586364	0.00874026022012904	0.0344235366175455	-0.0180547726398155	-0.0318414921640257	-0.010655134365566	0.0284650485031628	0.041602369169897	0.0161126316809736	-0.00786291070318035	0.0418490876466142	-0.00985233124941303	-0.0276158044172938	-0.0629628175581068	0.00727884835621259	-0.0474158068524841	0.0406265531668687	-0.00700995837309841
HR1667	-0.00371603747607095	0.0336575334733622	0.0442534616196306	0.0556476358582384	-0.0429985043283052	0.0812611394725049	-0.0399423417185649	-0.0083201126209102	0.0319085639595598	0.000473274532892103	-0.0221968759325231	-0.0557491255539056	-0.0120946301821453	-0.0177248410177348	0.0363436744142625	0.0678802113071944	-0.0138726547468081	0.00244303943259867	-0.0241251095489242	0.0330059962990412	-0.0619125841199768	0.0046592053534681	-0.0310112426802882	0.0901907635521488	-0.0261445282865334	-0.0191713412027186	-0.0276987266393891	0.0314968163129945	0.00783040345085246	-0.0134900448400919	0.0724275054799519	-0.0146773130157564	-0.0352854022653027	-0.0320749238944967	-0.0148477151539281	-0.047273841717724	0.0404396097104035	0.0141311768518268	-0.0264735562744995	-0.0252813015250387	0.0427757530984769	-0.029363012210326
HR1689	0.00673053041858496	0.0374864328355043	0.0403419210489417	0.0436039789563005	-0.029156548311499	0.015600595530148	0.00288751355489159	-0.0577175790081935	0.0269980808592745	0.0184592859727172	-0.0392885849310157	-0.0177576364063479	-0.0383327087034156	-0.0427592100858278	-0.00325063379020315	-0.0174717623303175	0.00772059140795575	0.0207815727315209	-0.017069688249317	0.0357471796406786	-0.0277877120861119	-0.0588548490394441	0.0064244081002963	0.0188116079217406	-0.0147566005837093	-0.0183719749207292	-0.0434451953132821	0.0310193471834381	0.0439231066043508	-0.0397750709626725	-0.0131990181966992	0.00636852670026004	-0.0107470189122126	0.0203022058721856	-0.0578502980179362	-0.048965060085592	0.0279630912375202	0.000134195711480572	-0.0341145842517243	-0.00145996318254071	-0.00185873920247564	-0.0431287901399463
HR1700	-0.0198321130616041	0.0069026986898408	-0.01747330639512	-0.00650586725651671	0.000829270887648354	-0.00707308551953313	-0.00377673350042786	-0.0166911963207137	-0.0249584790726703	-0.010310841685755	0.0229572715873245	-0.0182799033578421	-0.0128697301156664	0.000514379110408331	-0.0343065214767973	-0.0375637718235649	-0.0227012940649573	-0.0163229833820988	-0.0103619011335999	-0.0319449115478559	-0.0269902992213328	-0.0214746477739189	-0.00110712443083847	0.00920862450589587	-0.0164616965567526	-0.00939775599751741	-0.00652450736831984	0.0178947194760567	-0.00440215959794897	0.0140971939344135	-0.0247257951022382	-0.016894438623221	-0.00914549435421782	0.0321735837388134	-0.0115198004368835	0.0101317070205883	0.0307788497504041	0.0355342545840555	0.000944720999756027	0.00440341463933165	-0.0433126513701697	0.00894788030804479
HR1702	0.0029797707552587	0.00616543695116849	0.0428054524929353	-0.0304901061550125	-0.0280977638120839	-0.0403982788141469	-0.0138038807603823	-0.0557381382343472	0.0352029906039804	-0.018523860300677	0.0209167535382255	-0.0426123779620656	-0.0234638557258171	-0.0483808555215975	-0.000483596863788311	-0.033807710706692	-0.0127689583926787	0.00584375866893263	-0.00508530770243648	0.0277891812961334	-0.0575740411374039	-0.0431402478240345	-0.0108875996020828	-0.0239567590214198	-0.0220313720161092	-0.000209724157178847	-0.00672639837041013	-0.0118546620815507	0.0302134996215394	0.0254536180011387	-0.0404020295405932	0.000204426956460865	-0.0234699433558325	0.000636131574436781	-0.054277140824859	-0.00930750094286558	0.0075049913686331	0.0152208949689796	0.00352482380468307	-0.0278938446431275	0.0125256322388646	0.0226906147606211
