Donor	Treatment	Wash	CBF
HBEC6	BSA	yesWash	12.94337263
HBEC6	BSA	yesWash	12.07555786
HBEC6	BSA	yesWash	10.77385723
HBEC6	BSA	yesWash	14.64734436
HBEC6	BSA	yesWash	17.19697937
HBEC6	BSA	yesWash	12.9663952
HBEC6	BSA	yesWash	11.98106521
HBEC6	BSA	yesWash	14.2788543
HBEC6	BSA	yesWash	13.91231784
HBEC6	BSA	yesWash	16.57669079
HBEC6	BSA	yesWash	14.52841991
HBEC6	BSA	yesWash	15.09161834
HBEC6	BSA	yesWash	13.95638445
HBEC6	BSA	yesWash	6.181611942
HBEC6	BSA	yesWash	16.51148253
HBEC6	BSA	yesWash	15.02675922
HBEC6	BSA	yesWash	10.67361215
HBEC6	BSA	yesWash	12.45417919
HBEC6	BSA	yesWash	9.774865616
HBEC6	BSA	yesWash	11.57456811
HBEC6	BSA	yesWash	12.59393605
HBEC6	BSA	yesWash	11.02193552
HBEC6	BSA	yesWash	15.38355534
HBEC6	BSA	yesWash	12.26234324
HBEC6	BSA	yesWash	14.8156436
HBEC6	BSA	yesWash	10.53155772
HBEC6	BSA	yesWash	15.33857613
HBEC6	BSA	yesWash	11.74322806
HBEC6	BSA	yesWash	14.67742301
HBEC6	BSA	yesWash	10.1017072
HBEC6	BSA	yesWash	11.77373193
HBEC6	BSA	yesWash	14.80555072
HBEC6	BSA	yesWash	12.16489634
HBEC6	BSA	yesWash	12.26762412
HBEC6	BSA	yesWash	10.89413848
HBEC6	BSA	yesWash	18.85709127
HBEC6	BSA	yesWash	22.92384228
HBEC6	BSA	yesWash	10.3976149
HBEC6	BSA	yesWash	17.06978891
HBEC6	BSA	yesWash	16.71787205
HBEC6	BSA	yesWash	20.45716151
HBEC6	BSA	yesWash	14.01494423
HBEC6	BSA	yesWash	16.08145095
HBEC6	BSA	yesWash	9.12196822
HBEC6	BSA	yesWash	11.19824353
HBEC6	BSA	yesWash	13.2873068
HBEC6	BSA	yesWash	8.438244969
HBEC6	BSA	yesWash	12.83354318
HBEC6	BSA	yesWash	9.371069569
HBEC6	BSA	yesWash	13.29381689
HBEC6	BSA	yesWash	7.668223566
HBEC6	BSA	yesWash	12.76292477
HBEC6	BSA	yesWash	8.74643872
HBEC6	BSA	yesWash	14.97598711
HBEC6	BSA	yesWash	9.610680925
HBEC6	BSA	yesWash	14.84916698
HBEC6	BSA	yesWash	14.29125503
HBEC6	BSA	yesWash	18.29380557
HBEC6	BSA	yesWash	10.16473273
HBEC6	BSA	yesWash	18.19253861
HBEC6	BSA	yesWash	13.6246911
HBEC6	BSA	yesWash	12.41854273
HBEC6	BSA	yesWash	18.17829341
HBEC6	BSA	yesWash	7.266452101
HBEC6	BSA	yesWash	11.80046973
HBEC6	BSA	yesWash	9.105220216
HBEC6	BSA	yesWash	9.761438158
HBEC6	BSA	yesWash	12.58242897
HBEC6	BSA	yesWash	11.60006512
HBEC6	BSA	yesWash	13.62797726
HBEC6	BSA	yesWash	11.04857262
HBEC6	BSA	yesWash	17.49549464
HBEC6	BSA	yesWash	13.54865625
HBEC6	BSA	yesWash	14.32012555
HBEC6	BSA	yesWash	12.08320587
HBEC6	BSA	yesWash	19.20242955
HBEC6	BSA	yesWash	10.20853221
HBEC6	BSA	yesWash	12.90551012
HBEC6	BSA	yesWash	19.12477725
HBEC6	BSA	yesWash	10.18162146
HBEC6	BSA	yesWash	11.87038079
HBEC6	BSA	yesWash	9.735984811
HBEC6	BSA	yesWash	17.39338164
HBEC6	BSA	yesWash	17.11576223
HBEC6	BSA	yesWash	9.764061482
HBEC6	BSA	yesWash	12.38981521
HBEC6	BSA	yesWash	10.41777826
HBEC6	BSA	yesWash	19.18567154
HBEC6	BSA	yesWash	16.21871323
HBEC6	BSA	yesWash	14.13570866
HBEC6	BSA	yesWash	13.00384384
HBEC6	BSA	yesWash	6.015672781
HBEC6	BSA	yesWash	18.70619021
HBEC6	BSA	yesWash	19.39903273
HBEC6	BSA	yesWash	18.8718449
HBEC6	BSA	yesWash	15.40023118
HBEC6	BSA	yesWash	5.579722386
HBEC6	BSA	yesWash	18.01308005
HBEC6	BSA	yesWash	12.98041015
HBEC6	BSA	yesWash	12.82960485
HBEC6	BSA	yesWash	11.97057096
HBEC6	BSA	yesWash	8.934484017
HBEC6	BSA	yesWash	16.51738253
HBEC6	BSA	yesWash	13.06249361
HBEC6	BSA	yesWash	13.410621
HBEC6	BSA	yesWash	19.19643506
HBEC6	BSA	yesWash	7.39853695
HBEC6	BSA	yesWash	16.88042736
HBEC6	BSA	yesWash	19.19695377
HBEC6	BSA	yesWash	7.702575601
HBEC6	BSA	yesWash	16.67125109
HBEC6	BSA	yesWash	14.7308691
HBEC6	BSA	yesWash	17.6723971
HBEC6	BSA	yesWash	9.87789341
HBEC6	BSA	yesWash	15.87438823
HBEC6	BSA	yesWash	14.53495656
HBEC6	BSA	yesWash	18.97599578
HBEC6	BSA	yesWash	7.183830068
HBEC6	BSA	yesWash	13.34435391
HBEC6	BSA	yesWash	10.95245205
HBEC6	BSA	yesWash	13.11350278
HBEC6	BSA	yesWash	13.18888379
HBEC6	BSA	yesWash	10.93077528
HBEC6	BSA	yesWash	11.52093627
HBEC6	BSA	yesWash	13.06334243
HBEC6	BSA	yesWash	11.07115278
HBEC6	BSA	yesWash	10.69835519
HBEC6	BSA	yesWash	14.34447728
HBEC6	BSA	yesWash	11.71774667
HBEC6	BSA	yesWash	14.38730186
HBEC6	BSA	yesWash	10.55944008
HBEC6	BSA	yesWash	11.37553635
HBEC6	BSA	yesWash	8.288527128
HBEC6	BSA	yesWash	15.49053715
HBEC6	BSA	yesWash	17.64633216
HBEC6	BSA	yesWash	10.92567751
HBEC6	BSA	yesWash	19.27812554
HBEC6	BSA	yesWash	10.81712123
HBEC6	BSA	yesWash	8.839354772
HBEC6	BSA	yesWash	10.04136181
HBEC6	BSA	yesWash	14.71078148
HBEC6	BSA	yesWash	17.47586655
HBEC6	BSA	yesWash	18.39991282
HBEC6	BSA	yesWash	19.81776146
HBEC6	BSA	yesWash	6.015883056
HBEC6	BSA	yesWash	12.28826411
HBEC6	BSA	yesWash	8.680722852
HBEC6	BSA	yesWash	7.023902117
HBEC6	BSA	yesWash	7.851244212
HBEC6	BSA	yesWash	8.021038259
HBEC6	BSA	yesWash	8.044820909
HBEC6	BSA	yesWash	6.955728563
HBEC6	BSA	yesWash	14.98800168
HBEC6	BSA	yesWash	9.395237736
HBEC6	BSA	yesWash	15.85565514
HBEC6	BSA	yesWash	18.73447517
HBEC6	BSA	yesWash	19.08591331
HBEC6	BSA	yesWash	9.846328221
HBEC6	BSA	yesWash	8.344253539
HBEC6	BSA	yesWash	9.737030531
HBEC6	BSA	yesWash	8.020815201
HBEC6	BSA	yesWash	8.672236534
HBEC6	BSA	yesWash	7.786221458
HBEC6	BSA	yesWash	7.165989759
HBEC6	BSA	yesWash	8.45024204
HBEC6	BSA	yesWash	5.986349943
HBEC6	BSA	yesWash	7.491662393
HBEC6	BSA	yesWash	9.977888416
HBEC6	BSA	yesWash	8.605907285
HBEC6	BSA	yesWash	5.748932009
HBEC6	BSA	yesWash	8.463438342
HBEC6	BSA	yesWash	8.857873927
HBEC6	BSA	yesWash	6.783121682
HBEC6	BSA	yesWash	8.420500047
HBEC6	BSA	yesWash	6.080612292
HBEC6	BSA	yesWash	6.431249044
HBEC6	BSA	yesWash	5.705612071
HBEC6	IL13	noWash	6.149510804
HBEC6	IL13	noWash	6.158788859
HBEC6	IL13	noWash	9.677180205
HBEC6	IL13	noWash	6.56883916
HBEC6	IL13	noWash	7.490898884
HBEC6	IL13	noWash	7.619336928
HBEC6	IL13	noWash	7.530776789
HBEC6	IL13	noWash	8.185193626
HBEC6	IL13	noWash	7.244590448
HBEC6	IL13	noWash	16.14707207
HBEC6	IL13	noWash	7.79634375
HBEC6	IL13	noWash	9.31298143
HBEC6	IL13	noWash	8.069004931
HBEC6	IL13	noWash	5.716758398
HBEC6	IL13	noWash	7.32056975
HBEC6	IL13	noWash	12.96884893
HBEC6	IL13	noWash	6.970974894
HBEC6	IL13	noWash	8.273260106
HBEC6	IL13	noWash	6.432677225
HBEC6	IL13	noWash	6.058834363
HBEC6	IL13	noWash	13.78381757
HBEC6	IL13	noWash	6.84595902
HBEC6	IL13	noWash	8.453411775
HBEC6	IL13	noWash	6.448177176
HBEC6	IL13	noWash	8.238853769
HBEC6	IL13	noWash	14.15462253
HBEC6	IL13	noWash	8.137183711
HBEC6	IL13	noWash	8.760205849
HBEC6	IL13	noWash	9.751375128
HBEC6	IL13	noWash	6.57215274
HBEC6	IL13	noWash	13.22382138
HBEC6	IL13	noWash	8.190946991
HBEC6	IL13	noWash	9.260738778
HBEC6	IL13	noWash	8.153394132
HBEC6	IL13	noWash	7.796558567
HBEC6	IL13	noWash	8.301144808
HBEC6	IL13	noWash	7.412087729
HBEC6	IL13	noWash	8.214937904
HBEC6	IL13	noWash	9.337532358
HBEC6	IL13	noWash	6.995353715
HBEC6	IL13	noWash	5.421221556
HBEC6	IL13	noWash	7.367533189
HBEC6	IL13	noWash	9.241006569
HBEC6	IL13	noWash	7.872705797
HBEC6	IL13	noWash	7.649741393
HBEC6	IL13	noWash	6.979862549
HBEC6	IL13	noWash	12.48251334
HBEC6	IL13	noWash	7.627410734
HBEC6	IL13	noWash	7.322529929
HBEC6	IL13	noWash	7.578985427
HBEC6	IL13	noWash	6.63979905
HBEC6	IL13	noWash	7.993329931
HBEC6	IL13	noWash	8.174794636
HBEC6	IL13	noWash	8.438487035
HBEC6	IL13	noWash	7.506763016
HBEC6	IL13	noWash	6.170293484
HBEC6	IL13	noWash	6.712570345
HBEC6	IL13	noWash	7.432532745
HBEC6	IL13	noWash	8.560116913
HBEC6	IL13	noWash	9.5074393
HBEC6	IL13	noWash	7.396525058
HBEC6	IL13	noWash	7.500044695
HBEC6	IL13	noWash	9.5311587
HBEC6	IL13	noWash	9.897262317
HBEC6	IL13	noWash	7.224390829
HBEC6	IL13	noWash	6.57928625
HBEC6	IL13	noWash	22.70632236
HBEC6	IL13	noWash	10.01383463
HBEC6	IL13	noWash	6.686815137
HBEC6	IL13	noWash	8.28423534
HBEC6	IL13	noWash	8.098787254
HBEC6	IL13	noWash	8.3272998
HBEC6	IL13	noWash	7.147890139
HBEC6	IL13	noWash	6.054427789
HBEC6	IL13	noWash	8.092321862
HBEC6	IL13	noWash	9.397226299
HBEC6	IL13	noWash	11.76085945
HBEC6	IL13	noWash	7.590932196
HBEC6	IL13	noWash	5.03560925
HBEC6	IL13	noWash	8.420753091
HBEC6	IL13	noWash	7.749758429
HBEC6	IL13	noWash	6.728445281
HBEC6	IL13	noWash	20.37422782
HBEC6	IL13	noWash	8.669622446
HBEC6	IL13	noWash	7.526597619
HBEC6	IL13	noWash	20.54971995
HBEC6	IL13	noWash	8.903232701
HBEC6	IL13	noWash	9.996432346
HBEC6	IL13	noWash	8.620614805
HBEC6	IL13	noWash	8.902681527
HBEC6	IL13	noWash	20.18532502
HBEC6	IL13	noWash	8.896143473
HBEC6	IL13	noWash	8.335882361
HBEC6	IL13	noWash	8.463675228
HBEC6	IL13	noWash	8.014001251
HBEC6	IL13	noWash	9.06062152
HBEC6	IL13	noWash	6.985368927
HBEC6	IL13	noWash	7.552528611
HBEC6	IL13	noWash	7.68246421
HBEC6	IL13	noWash	15.67878386
HBEC6	IL13	noWash	7.077124439
HBEC6	IL13	noWash	6.514613844
HBEC6	IL13	noWash	7.428185314
HBEC6	IL13	noWash	6.168195803
HBEC6	IL13	noWash	9.137570815
HBEC6	IL13	noWash	8.087021888
HBEC6	IL13	noWash	8.329988357
HBEC6	IL13	noWash	7.905015996
HBEC6	IL13	noWash	7.647568641
HBEC6	IL13	noWash	7.084416707
HBEC6	IL13	noWash	6.810316834
HBEC6	IL13	noWash	8.816620702
HBEC6	IL13	noWash	8.383222028
HBEC6	IL13	noWash	8.06494673
HBEC6	IL13	noWash	17.73314559
HBEC6	IL13	noWash	7.865514366
HBEC6	IL13	noWash	6.875442619
HBEC6	IL13	noWash	8.745341123
HBEC6	IL13	noWash	8.171042188
HBEC6	IL13	noWash	14.63090072
HBEC6	IL13	noWash	9.266972172
HBEC6	IL13	noWash	8.216038066
HBEC6	IL13	noWash	7.688802766
HBEC6	IL13	noWash	8.086907046
HBEC6	IL13	noWash	6.655332259
HBEC6	IL13	noWash	8.279004208
HBEC6	IL13	noWash	11.1295832
HBEC6	IL13	noWash	14.03829916
HBEC6	IL13	noWash	8.270456204
HBEC6	IL13	noWash	6.619271011
HBEC6	IL13	noWash	11.13889488
HBEC6	IL13	noWash	8.53901406
HBEC6	IL13	noWash	13.39102851
HBEC6	IL13	noWash	7.043762477
HBEC6	IL13	noWash	7.520346087
HBEC6	IL13	noWash	7.464706914
HBEC6	IL13	noWash	8.62453657
HBEC6	IL13	noWash	14.1579369
HBEC6	IL13	noWash	6.744236637
HBEC6	IL13	noWash	10.84722684
HBEC6	IL13	noWash	7.854268656
HBEC6	IL13	noWash	6.244295292
HBEC6	IL13	noWash	10.41468256
HBEC6	IL13	noWash	6.690123547
HBEC6	IL13	noWash	6.961436737
HBEC6	IL13	noWash	8.867159753
HBEC6	IL13	noWash	8.184752052
HBEC6	IL13	noWash	11.70774569
HBEC6	IL13	noWash	7.916135269
HBEC6	IL13	noWash	6.964822386
HBEC6	IL13	noWash	7.546313934
HBEC6	IL13	noWash	9.2297389
HBEC6	IL13	noWash	9.649405038
HBEC6	IL13	noWash	6.876385787
HBEC6	IL13	noWash	5.037665971
HBEC6	IL13	noWash	7.443819829
HBEC6	IL13	noWash	9.972399795
HBEC6	IL13	noWash	8.27018553
HBEC6	IL13	noWash	7.324781618
HBEC6	IL13	noWash	8.56064079
HBEC6	IL13	noWash	6.275455474
HBEC6	IL13	noWash	8.407976
HBEC6	IL13	noWash	7.442989091
HBEC6	IL13	noWash	7.423755059
HBEC6	IL13	noWash	8.642173457
HBEC6	IL13	noWash	8.406123411
HBEC6	IL13	noWash	7.876008117
HBEC6	IL13	noWash	7.882486338
HBEC6	IL13	noWash	6.187324749
HBEC6	IL13	noWash	6.5288559
HBEC6	IL13	noWash	7.387777541
HBEC6	IL13	noWash	7.127426065
HBEC6	IL13	noWash	8.100557338
HBEC6	IL13	noWash	6.912084527
HBEC6	IL13	noWash	6.656811032
HBEC6	IL13	noWash	8.81945891
HBEC6	IL13	noWash	6.723713875
HBEC6	IL13	noWash	6.716345344
HBEC6	IL13	noWash	6.790218286
HBEC6	IL13	noWash	6.843070623
HBEC6	IL13	noWash	8.12460099
HBEC6	IL13	noWash	9.295169495
HBEC6	IL13	noWash	10.56047474
HBEC6	IL13	noWash	6.915477688
HBEC6	IL13	noWash	8.248762799
HBEC6	IL13	noWash	8.475510271
HBEC6	IL13	noWash	8.798878041
HBEC6	IL13	noWash	10.69937846
HBEC6	IL13	noWash	6.851719414
HBEC6	IL13	noWash	9.168865726
HBEC6	IL13	noWash	8.66971759
HBEC6	IL13	noWash	7.013802335
HBEC6	IL13	noWash	10.98705535
HBEC6	IL13	noWash	7.6530046
HBEC6	IL13	noWash	7.853575784
HBEC6	IL13	noWash	6.894788962
HBEC6	IL13	noWash	8.893318514
HBEC6	IL13	noWash	6.880111017
HBEC6	IL13	noWash	10.16036625
HBEC6	IL13	noWash	7.257974069
HBEC6	IL13	noWash	6.849983237
HBEC6	IL13	noWash	7.215273513
HBEC6	IL13	noWash	5.308609327
HBEC6	IL13	noWash	9.878661576
HBEC6	IL13	noWash	11.98775831
HBEC6	IL13	noWash	7.726084196
HBEC6	IL13	noWash	6.283935839
HBEC6	IL13	noWash	7.381083363
HBEC6	IL13	noWash	8.195980651
HBEC6	IL13	noWash	6.206185773
HBEC6	IL13	noWash	7.442096395
HBEC6	IL13	noWash	8.394085389
HBEC6	IL13	noWash	6.050994508
HBEC6	IL13	noWash	5.690567855
HBEC6	IL13	noWash	6.453792483
HBEC6	IL13	noWash	8.406370519
HBEC6	IL13	noWash	6.488892286
HBEC6	IL13	noWash	7.110850425
HBEC6	IL13	noWash	7.527004618
HBEC6	IL13	noWash	6.460239938
HBEC6	IL13	noWash	7.091127396
HBEC6	IL13	noWash	6.158981519
HBEC6	IL13	noWash	7.428465824
HBEC6	IL13	noWash	6.685352659
HBEC6	IL13	noWash	8.794746249
HBEC6	IL13	noWash	6.9605399
HBEC6	IL13	noWash	6.652855393
HBEC6	IL13	noWash	7.449013512
HBEC6	IL13	noWash	7.799736494
HBEC6	IL13	noWash	6.365638049
HBEC6	IL13	noWash	6.444464482
HBEC6	IL13	noWash	8.054564107
HBEC6	IL13	noWash	8.84485766
HBEC6	IL13	noWash	8.036456015
HBEC6	IL13	noWash	6.912980973
HBEC6	IL13	noWash	10.71907444
HBEC6	IL13	noWash	8.002061922
HBEC6	IL13	noWash	7.40367727
HBEC6	IL13	noWash	7.522319785
HBEC6	IL13	noWash	8.267434417
HBEC6	IL13	noWash	7.821178116
HBEC6	IL13	noWash	7.95752119
HBEC6	IL13	noWash	8.653780857
HBEC6	IL13	noWash	7.098641699
HBEC6	IL13	noWash	7.228214353
HBEC6	IL13	noWash	5.704509446
HBEC6	IL13	noWash	8.643382639
HBEC6	IL13	noWash	8.101645018
HBEC6	IL13	noWash	7.422102526
HBEC6	IL13	noWash	12.99382017
HBEC6	IL13	noWash	7.319880118
HBEC6	IL13	noWash	10.60443431
HBEC6	IL13	noWash	6.84298057
HBEC6	IL13	noWash	8.298640835
HBEC6	IL13	noWash	6.037411064
HBEC6	IL13	noWash	6.791978641
HBEC6	IL13	noWash	8.641968647
HBEC6	IL13	noWash	6.161323246
HBEC6	IL13	noWash	7.428824234
HBEC6	IL13	noWash	7.296819335
HBEC6	IL13	noWash	7.436142411
HBEC6	IL13	noWash	6.850762428
HBEC6	IL13	noWash	8.202462924
HBEC6	IL13	noWash	8.826849384
HBEC6	IL13	noWash	6.426819763
HBEC6	IL13	noWash	6.890364071
HBEC6	IL13	noWash	6.808609799
HBEC6	IL13	noWash	7.83125956
HBEC6	IL13	noWash	7.809476154
HBEC6	IL13	noWash	6.133793422
HBEC6	IL13	noWash	7.922807579
HBEC6	IL13	noWash	8.36412558
HBEC6	IL13	noWash	7.131002143
HBEC6	IL13	noWash	8.359679419
HBEC6	IL13	noWash	7.140125805
HBEC6	IL13	noWash	9.920956659
HBEC6	IL13	noWash	7.453483583
HBEC6	IL13	noWash	5.888883515
HBEC6	IL13	noWash	11.63570065
HBEC6	IL13	noWash	8.154471322
HBEC6	IL13	noWash	10.56563421
HBEC6	IL13	noWash	9.251153138
HBEC6	IL13	noWash	6.146489795
HBEC6	IL13	noWash	6.777701841
HBEC6	IL13	noWash	6.092885061
HBEC6	IL13	noWash	7.869198915
HBEC6	IL13	noWash	7.291239812
HBEC6	IL13	noWash	7.453170469
HBEC6	IL13	noWash	9.896929665
HBEC6	IL13	noWash	15.99571048
HBEC6	IL13	noWash	8.530628669
HBEC6	IL13	noWash	6.746199264
HBEC6	IL13	noWash	8.227873465
HBEC6	IL13	noWash	5.215517248
HBEC6	IL13	noWash	15.66880763
HBEC6	IL13	noWash	9.907337648
HBEC6	IL13	noWash	6.038900719
HBEC6	IL13	noWash	6.823622665
HBEC6	IL13	noWash	6.964341095
HBEC6	IL13	noWash	7.260688227
HBEC6	IL13	noWash	12.32688217
HBEC6	IL13	noWash	8.913481595
HBEC6	IL13	noWash	6.771959357
HBEC6	IL13	noWash	15.23648627
HBEC6	IL13	noWash	7.289199576
HBEC6	IL13	noWash	8.812628119
HBEC6	IL13	noWash	9.370148483
HBEC6	IL13	noWash	7.347839905
HBEC6	IL13	noWash	7.30112463
HBEC6	IL13	noWash	8.865612569
HBEC6	IL13	noWash	6.733469252
HBEC6	IL13	noWash	6.820235169
HBEC6	IL13	noWash	7.530729433
HBEC6	IL13	noWash	8.301700741
HBEC6	IL13	noWash	6.524403861
HBEC6	IL13	noWash	7.00899347
HBEC6	IL13	noWash	4.97773518
HBEC6	IL13	noWash	7.586786843
HBEC6	IL13	noWash	6.671991306
HBEC6	IL13	noWash	8.022643631
HBEC6	IL13	noWash	9.944594405
HBEC6	IL13	noWash	9.779579023
HBEC6	IL13	noWash	4.9794696
HBEC6	IL13	noWash	7.590556838
HBEC6	IL13	noWash	6.574579333
HBEC6	IL13	noWash	8.07840983
HBEC6	IL13	noWash	9.955013236
HBEC6	IL13	noWash	9.230388248
HBEC6	IL13	noWash	9.489560055
HBEC6	IL13	noWash	7.59675609
HBEC6	IL13	noWash	7.501900169
HBEC6	IL13	noWash	6.062508803
HBEC6	IL13	noWash	7.403211313
HBEC6	IL13	noWash	9.894675533
HBEC6	IL13	noWash	7.922122052
HBEC6	IL13	noWash	7.793596277
HBEC6	IL13	noWash	5.281985602
HBEC6	IL13	noWash	6.268655117
HBEC6	IL13	noWash	7.533563519
HBEC6	IL13	noWash	7.574302666
HBEC6	IL13	noWash	7.72235538
HBEC6	IL13	noWash	5.924297469
HBEC6	IL13	noWash	5.291880143
HBEC6	IL13	noWash	14.56510239
HBEC6	IL13	noWash	7.525509971
HBEC6	IL13	noWash	7.890523811
HBEC6	IL13	noWash	6.794976069
HBEC6	IL13	noWash	6.307159323
HBEC6	IL13	noWash	9.706131849
HBEC6	IL13	noWash	6.930566974
HBEC6	IL13	noWash	5.679802242
HBEC6	IL13	noWash	6.001374875
HBEC6	IL13	noWash	8.194485118
HBEC6	IL13	noWash	8.646916728
HBEC6	IL13	noWash	13.97784084
HBEC6	IL13	noWash	5.721989766
HBEC6	IL13	noWash	8.975709543
HBEC6	IL13	noWash	9.936241113
HBEC6	IL13	noWash	11.10706244
HBEC6	IL13	noWash	14.54355444
HBEC6	IL13	noWash	5.9093346
HBEC6	IL13	noWash	8.755161471
HBEC6	IL13	noWash	9.063986245
HBEC6	IL13	noWash	7.671244782
HBEC6	IL13	noWash	17.81057489
HBEC6	IL13	noWash	9.278477659
HBEC6	IL13	noWash	8.18727889
HBEC6	IL13	noWash	7.245424695
HBEC6	IL13	noWash	11.39735303
HBEC6	IL13	noWash	5.938417154
HBEC6	IL13	noWash	9.581270451
HBEC6	IL13	noWash	5.285486913
HBEC6	IL13	noWash	6.57650078
HBEC6	IL13	noWash	8.257207575
HBEC6	IL13	noWash	7.617207506
HBEC6	IL13	noWash	6.996319672
HBEC6	IL13	noWash	6.916167721
HBEC6	IL13	noWash	8.977710594
HBEC6	IL13	noWash	7.8252043
HBEC6	IL13	noWash	6.878704576
HBEC6	IL13	noWash	8.544254617
HBEC6	IL13	noWash	9.326982777
HBEC6	IL13	noWash	14.56482309
HBEC6	IL13	noWash	7.1532259
HBEC6	IL13	noWash	7.747615711
HBEC6	IL13	noWash	8.661312915
HBEC6	IL13	noWash	7.737958123
HBEC6	IL13	noWash	8.19025946
HBEC6	IL13	noWash	6.438674631
HBEC6	IL13	noWash	6.941803634
HBEC6	IL13	noWash	6.261805875
HBEC6	IL13	noWash	8.976320896
HBEC6	IL13	noWash	8.156686827
HBEC6	IL13	noWash	6.882886698
HBEC6	IL13	noWash	10.0896395
HBEC6	IL13	noWash	8.552932183
HBEC6	IL13	noWash	6.371149044
HBEC6	IL13	noWash	7.611402415
HBEC6	IL13	noWash	6.834027815
HBEC6	IL13	noWash	10.09336672
HBEC6	IL13	noWash	8.739692133
HBEC6	IL13	noWash	6.203069326
HBEC6	IL13	noWash	6.946441884
HBEC6	IL13	noWash	7.603662988
HBEC6	IL13	noWash	6.392951853
HBEC6	IL13	noWash	5.911545266
HBEC6	IL13	noWash	7.272180406
HBEC6	IL13	noWash	6.431583148
HBEC6	IL13	noWash	7.579972779
HBEC6	IL13	noWash	10.69491412
HBEC6	IL13	noWash	5.592579213
HBEC6	IL13	noWash	9.092672724
HBEC6	IL13	noWash	8.256569731
HBEC6	IL13	noWash	10.44046623
HBEC6	IL13	noWash	9.119341209
HBEC6	IL13	noWash	8.508660589
HBEC6	IL13	noWash	10.94830754
HBEC6	IL13	noWash	9.403528158
HBEC6	IL13	noWash	7.95251549
HBEC6	IL13	noWash	8.562142094
HBEC6	IL13	noWash	7.789627966
HBEC6	IL13	noWash	11.02165388
HBEC6	IL13	noWash	7.327094905
HBEC6	IL13	noWash	7.502806315
HBEC6	IL13	noWash	7.567299228
HBEC6	IL13	noWash	6.4539622
HBEC6	IL13	noWash	8.105697074
HBEC6	IL13	noWash	7.712025103
HBEC6	IL13	noWash	6.559062186
HBEC6	IL13	noWash	12.27762243
HBEC6	IL13	noWash	8.615948606
HBEC6	IL13	noWash	5.498667158
HBEC6	IL13	noWash	7.157673892
HBEC6	IL13	noWash	7.917606206
HBEC6	IL13	noWash	7.75859655
HBEC6	IL13	noWash	6.788947955
HBEC6	IL13	noWash	7.729124687
HBEC6	IL13	noWash	7.110072216
HBEC6	IL13	noWash	6.804894978
HBEC6	IL13	noWash	6.836570589
HBEC6	IL13	noWash	7.706220423
HBEC6	IL13	noWash	4.429733524
HBEC6	IL13	noWash	8.205069554
HBEC6	IL13	noWash	6.133366744
HBEC6	IL13	noWash	6.339425221
HBEC6	IL13	noWash	7.274863672
HBEC6	IL13	noWash	7.375224793
HBEC6	IL13	noWash	7.183392205
HBEC6	IL13	noWash	8.203204723
HBEC6	IL13	noWash	5.47756511
HBEC6	IL13	noWash	8.017260623
HBEC6	IL13	noWash	7.237916055
HBEC6	IL13	noWash	8.012217601
HBEC6	IL13	noWash	7.780269073
HBEC6	IL13	noWash	11.02728676
HBEC6	IL13	noWash	8.731631342
HBEC6	IL13	noWash	5.258737416
HBEC6	IL13	noWash	7.554238519
HBEC6	IL13	noWash	7.54911143
HBEC6	IL13	noWash	7.484008475
HBEC6	IL13	noWash	8.819943104
HBEC6	IL13	noWash	7.585294305
HBEC6	IL13	noWash	7.339570689
HBEC6	IL13	noWash	6.935596349
HBEC6	IL13	noWash	7.727117446
HBEC6	IL13	noWash	7.520486995
HBEC6	IL13	noWash	8.514023127
HBEC6	IL13	noWash	7.895540123
HBEC6	IL13	noWash	8.369890245
HBEC6	IL13	noWash	8.495749599
HBEC6	IL13	noWash	7.991747608
HBEC6	IL13	noWash	9.116274797
HBEC6	IL13	noWash	7.835747726
HBEC6	IL13	noWash	7.5489893
HBEC6	IL13	noWash	8.012286824
HBEC6	IL13	noWash	5.914055929
HBEC6	IL13	noWash	7.739447865
HBEC6	IL13	noWash	9.162332666
HBEC6	IL13	noWash	7.566399129
HBEC6	IL13	noWash	6.404349313
HBEC6	IL13	noWash	6.835205546
HBEC6	IL13	noWash	8.259425618
HBEC6	IL13	noWash	6.639982765
HBEC6	IL13	noWash	6.643847396
HBEC6	IL13	noWash	7.055841863
HBEC6	IL13	noWash	8.418741992
HBEC6	IL13	noWash	6.664655933
HBEC6	IL13	noWash	8.918518899
HBEC6	IL13	noWash	5.266961436
HBEC6	IL13	noWash	6.117051102
HBEC6	IL13	noWash	5.493604985
HBEC6	IL13	noWash	6.985929189
HBEC6	IL13	noWash	8.354435284
HBEC6	IL13	noWash	6.642606292
HBEC6	IL13	noWash	6.131896584
HBEC6	IL13	noWash	9.503588987
HBEC6	IL13	noWash	5.664179929
HBEC6	IL13	noWash	7.164058513
HBEC6	IL13	noWash	6.993886559
HBEC6	IL13	noWash	7.23395753
HBEC6	IL13	noWash	7.09076294
HBEC6	IL13	noWash	6.969751953
HBEC6	IL13	noWash	8.128621488
HBEC6	IL13	noWash	7.116855724
HBEC6	IL13	noWash	5.632899671
HBEC6	IL13	noWash	8.275274769
HBEC6	IL13	noWash	7.601415784
HBEC6	IL13	noWash	7.447404639
HBEC6	IL13	noWash	7.44325455
HBEC6	IL13	noWash	7.427932327
HBEC6	IL13	noWash	10.50053006
HBEC6	IL13	noWash	7.28702687
HBEC6	IL13	noWash	7.567861996
