raw_reads	filt_reads	filt_UMI	mapped_reads	pct_mapped_reads	reads_in_gene	pct_reads_in_gene	genes_detected	UMI_in_gene	MT_reads	pct_MT_reads	UMI_in_gene_per_mapped_reads
91497.1.5.40	286443	276398	9718	215094	75.3095826140071	192459	67.4760799466753	2657	6381	17301	6.04225768851936	0.0480342054183637
91497.1.5.44	373191	367885	15149	319451	85.6731601450735	257928	69.1907118968936	3341	8324	29269	7.82487592906046	0.0442693085067765
91497.1.5.47	302232	295433	9644	258252	85.5694654852626	235080	77.9493692155903	2214	5732	14755	4.90196041714812	0.0360305197342998
91497.1.5.4	445412	435830	13852	385019	86.5490656781649	340485	76.5771421370417	3326	8632	10530	2.36053679927379	0.0365129279102991
91497.1.5.54	204488	202000	7305	177507	86.8696432316913	150199	73.5308960650768	1560	3997	17025	8.36040603054701	0.0382681461586315
91497.1.5.61	238083	233440	8036	173768	73.0576507717329	159662	67.2056627397057	1943	4716	11885	5.0015108684801	0.0451975564844216
91497.1.5.62	200705	195512	6677	147796	73.7216372195703	131204	65.4657273050634	1557	3691	24051	11.9741416274504	0.0414224990246294
91497.1.5.63	478648	467053	15682	388528	81.2882692392641	342399	71.6517691796381	3295	9164	24706	5.16261254210091	0.0381162633914455
91497.1.6.20	69289	67250	2469	60005	86.777053214891	52808	76.4733951686468	817	1571	3367	4.89426206840497	0.0431597582705
91497.1.6.21	83408	81313	3114	72925	87.6006683152578	61852	74.4210250992891	907	1851	2667	3.18934664488266	0.0416958277461427
91497.1.6.26	12951	12703	714	10750	83.0554293026367	9141	70.4932735190614	195	335	172	1.32033409232245	0.0542689458806502
91497.1.6.38	117927	114591	5135	88189	74.9291384700969	78178	66.4504302267372	1380	2695	6059	5.16040119375698	0.0530522443265184
91497.1.6.46	217920	214262	7262	191826	88.0975047279579	163644	75.1659257807364	1647	4087	16643	7.62976462701329	0.0350686601455711
91497.1.6.47	391488	384662	12782	346906	88.6993973880241	301189	77.0546008178434	2548	7320	32110	8.19881404046116	0.0350088736236192
91497.1.6.4	95256	93119	3249	69874	73.3821427160863	64624	67.8822632344859	917	1910	6271	6.55997381039515	0.0446877838878164
91497.1.6.52	177570	174748	5655	144432	81.3860908236529	128008	72.1568952334861	1187	3092	17925	10.1138019565431	0.0358808456677639
91497.1.6.53	123145	119966	4303	94363	76.7383874944169	82738	67.2961681461586	1213	2604	9467	7.70043755909195	0.0449117030448592
91497.1.6.59	94875	93136	3437	68359	72.0992867994572	64549	68.1075146869729	853	1879	12946	13.6239974379419	0.045835942825843
91497.1.6.66	212133	208581	6898	146608	69.1243912014483	131555	62.0798426502575	1587	3781	17797	8.40114098714243	0.0424497338470248
91497.1.6.67	590692	577720	18273	436269	73.9866211492743	396177	67.256028460276	3675	11202	47203	8.01688115408182	0.0418780377869447
91497.1.7.13	107331	105610	4162	96333	89.8525647268243	83258	77.6514647680442	1067	2369	5379	5.02751559179801	0.0422451077711461
91497.1.7.17	179536	176628	6288	158311	88.2738322639832	138959	77.5089416769274	1505	3614	16702	9.32187631910657	0.0389257947162749
91497.1.7.18	197660	193090	6868	166069	84.162406080807	144622	73.3887212998088	1855	4178	9393	4.74378222215278	0.0411031817967027
91497.1.7.21	213856	209677	8137	193398	90.5231437289816	163152	76.4321485391311	1915	4486	8130	3.79168106544746	0.0390704046534708
91497.1.7.22	96125	94655	3955	86332	89.9116411374549	79364	82.6662139382415	1007	2283	10509	10.9045723085102	0.0455651541694307
91497.1.7.27	151039	146779	5835	122268	81.0320227591807	112046	74.3254180491117	1518	3270	3624	2.41550795356673	0.043422117119786
91497.1.7.2	207618	203282	7688	183370	88.4393312627783	155609	75.0864263488894	1848	4311	12948	6.25583136087681	0.0401640511772377
91497.1.7.36	281412	274895	11325	236368	84.1268291157427	214084	76.264400128534	2740	6719	30293	10.7979563161382	0.047794076365333
91497.1.7.38	108631	104996	3816	86004	79.2820196568994	76052	70.1748137624235	1198	2469	9213	8.50192043042569	0.0462386482352928
91497.1.7.57	266031	262044	11939	228181	85.8456563921251	189595	71.3542986740963	2661	6172	23773	8.92688448756674	0.0477458594545594
91497.1.8.10	91581	90121	3350	81255	88.8240848956354	72060	78.7622453004624	903	1951	7351	8.02729726894738	0.0410838772819188
91497.1.8.16	139494	135695	5217	123502	88.6385513780725	107418	77.1587297009887	1451	3154	5819	4.22445731429201	0.0423197687946714
91497.1.8.23	233769	228317	8051	174097	74.6231059700019	162659	69.803367978094	1955	5074	21856	9.36736038913521	0.0484536650164595
91497.1.8.26	41317	40554	1661	31452	76.2790494934893	27528	66.9001403936869	444	901	5344	13.0332793955854	0.0470824574867268
91497.1.8.28	70194	68748	2768	54816	78.2721778138259	48318	69.0135671725125	739	1483	3791	5.38073505798122	0.046385078636462
91497.1.8.2	58523	57215	2311	50467	86.3506238537219	45500	77.8708925112226	615	1316	7078	12.1411189980574	0.0452242858750859
91497.1.8.30	132328	129725	4934	111452	84.3017476832254	100241	75.8320912854924	1282	2810	9987	7.59544483647788	0.0427682411323917
91497.1.8.34	51048	49806	1743	44575	87.5177683837097	39672	78.0447695733358	582	1128	5276	10.3740238676486	0.041071583481572
91497.1.8.35	584920	575259	20768	528526	90.4353609105754	425528	72.8498270948625	4030	11468	30663	5.24229193354521	0.0364758459123399
91497.1.8.37	207820	203785	7915	181849	87.5903647868638	149566	72.0605148532918	1955	4253	6989	3.37658734654996	0.039267931276879
91497.1.8.40	275279	268632	10139	217913	79.2771794722107	190935	69.5166142730745	2486	5749	8948	3.25058835710035	0.0435377317427375
91497.1.8.41	354567	348622	11721	247915	69.9708389289111	225266	63.6169449471743	2255	5981	22661	6.37447354808879	0.0394895262121807
91497.1.8.42	235209	229846	8873	177062	75.3406692671443	157032	66.8481903743617	2067	4897	18374	7.76452221256067	0.045797583524617
91497.1.8.47	927659	906650	29202	803522	86.727091677174	708211	76.4838962937565	5353	18419	53943	5.81910329821155	0.0378607840241041
91497.1.8.53	81511	79797	2813	59000	72.4068284757206	55513	68.1710096754921	697	1525	11203	13.7762995329273	0.0435824977641517
91497.1.8.58	43557	42557	1832	34297	78.8831380061599	29896	68.8787082148947	554	1018	2531	5.82570393481054	0.0504692696304602
91497.1.8.60	283628	278162	9513	212161	74.8315713578653	190242	67.1910231696719	2115	5208	15123	5.33870924472412	0.0400644282241974
91497.1.8.61	134918	132907	4377	92097	68.400289865129	85159	63.2853689223862	1059	2366	13301	9.84262660408311	0.0419550079547276
91497.1.8.62	247455	242433	8287	178543	72.2688797300295	163815	66.35901505781	1946	4986	28239	11.3905877340875	0.0461524398622973
91497.1.8.66	311154	305659	10051	226490	72.8094691575552	205484	66.0906904601615	2067	5446	17803	5.73832087389573	0.0395551790036473
91497.1.8.69	827983	814402	22480	494054	59.6927931079253	449777	54.3795510285757	3531	11398	114525	13.8365506414429	0.036325144160364
91497.1.8.70	2355354	2314044	62254	1857579	78.9592746143519	1579145	67.1664607430234	8405	36755	152213	6.45577723685843	0.0306519542658063
91497.1.8.71	2246495	2205363	60528	1609963	71.7532398514321	1451402	64.7313813659986	8073	37554	237180	10.5637593585009	0.0366525837342974
91497.2.10.14	128276	125443	4336	114754	89.5786506754893	105334	82.3093276156719	1159	2603	8536	6.69509519536198	0.0378258545669859
91497.2.10.17	73491	72372	2739	67487	91.9384311112755	62210	84.7783037188626	693	1558	6113	8.33566037468073	0.0401117831546241
91497.2.10.19	68517	67161	2802	49533	72.4475080652949	44723	65.4536576513568	753	1487	6840	10.0337258498095	0.0515534997606768
91497.2.10.27	191875	189332	6056	169797	88.5272044568063	144317	75.2840993672126	1392	3468	9337	4.85299285597923	0.0339983938102257
91497.2.10.28	89370	87352	3225	70588	79.0318202066523	63356	70.9653574444965	919	1950	10057	11.2563625538374	0.0466438050967422
91497.2.10.32	74106	71257	2898	57850	78.1725539242827	50997	68.9847264024696	840	1589	1632	2.22976643581872	0.0456092610242832
91497.2.10.36	340373	335307	10468	295271	86.8128373540267	260893	76.7788334419413	2360	6304	22864	6.74771777582447	0.0351702660561
91497.2.10.37	158814	155957	5592	128360	80.9638272004006	117087	73.8731723191157	1299	3266	25388	15.999557184945	0.0436252142410725
91497.2.10.41	110415	108031	4293	86377	78.3771362434255	80079	72.7196368522372	1096	2461	16350	14.8383741457765	0.0484139170381948
91497.2.10.42	171475	167647	5477	129477	75.5443402756389	116923	68.2598150797699	1351	3079	11653	6.794653559338	0.0390826234164321
91497.2.10.47	120780	117907	4425	94866	78.6946867169877	86718	71.9461313470472	1208	2705	17262	14.2952997139457	0.0494120794624659
91497.2.10.50	154672	152304	5204	136378	88.2236983493894	115351	74.6352147132857	1341	3099	18514	11.9262042194274	0.0374494509779379
91497.2.10.52	70405	68971	2348	50968	72.4766296337263	46791	66.6122552011104	766	1440	8351	11.8393609483228	0.046079430723046
91497.2.10.53	228770	224626	7116	195904	85.7137751415071	164891	72.1374558983666	1826	4154	2290	0.9982730298329	0.0345626458888212
91497.2.10.54	174348	170709	5940	138696	79.6238968791135	116560	66.9841099620095	1472	3211	7779	4.46442302250337	0.0376183857380216
91497.2.10.56	181151	179175	6309	159308	87.983280861429	129129	71.3006744771558	1466	3321	10405	5.72893067652632	0.0351677075636556
91497.2.10.5	8485	8384	862	8025	94.7592616495852	6964	82.2741371842091	256	366	374	4.5396787109428	0.0878528539411905
91497.2.10.60	565915	554636	18590	471619	83.4070148243668	418585	74.0805325190321	3936	11798	38665	6.85176362040041	0.0415882125332521
91497.2.10.66	551555	539227	17626	439652	79.7759867409653	378797	68.7977678891448	3855	10314	35078	6.36924244232783	0.0376419806598975
91497.2.10.70	1992854	1943112	58494	1584627	79.6742994030312	1372460	69.0779073410431	8906	37063	113872	5.72391090617828	0.0369131797820695
91497.2.11.14	150678	146482	5127	124036	82.4907612923026	111543	74.3144935669768	1573	3408	10509	6.98986330449528	0.0447065634796096
91497.2.11.16	213866	209158	7485	189657	88.80287174015	171214	80.2354286761116	1904	4663	11889	5.56785978270972	0.0407621197971491
91497.2.11.17	209719	205093	8362	180069	86.0756981533488	159798	76.4515478744949	2212	5119	28275	13.4964685000171	0.048741166713417
91497.2.11.19	174848	169887	8238	147047	84.2206021517252	130078	74.5867659528701	2295	4704	11435	6.55259912859497	0.0546688602525024
91497.2.11.1	177416	174876	6587	156132	88.075468191377	133217	75.1782693409006	1377	3607	33926	19.1884247405425	0.0391342380161133
91497.2.11.33	95754	94196	3420	74400	77.7982880714369	69680	72.892645682273	968	2084	8686	9.06748415102544	0.0483849217124893
91497.2.11.38	140802	137895	4664	122258	86.9518412912573	111672	79.472298150121	1237	2979	13170	9.38098828326781	0.0403879119804069
91497.2.11.4	167922	164967	5778	146859	87.5778821057674	135842	81.066018950657	1346	3644	37112	22.1423390792348	0.042315071545991
91497.2.11.60	472085	464963	18389	410781	87.0895481622781	348777	73.9882048149724	3471	9963	30725	6.50910680809814	0.042291337255993
91497.2.11.62	455420	444739	14816	352507	77.5268347121118	323803	71.2757809817383	3122	8762	52592	11.5738062637868	0.0409997356493988
91497.2.11.69	610399	601844	17742	495879	81.2891458858045	431427	70.7452124138904	3343	10072	44401	7.27338581695151	0.0328477191984617
91497.2.12.1	325042	318627	10937	283414	87.3214510191572	259273	79.9473697746365	2446	6792	32660	10.0678413024355	0.0397124823963298
91497.2.12.22	197632	193655	6291	159363	80.7818875032529	141163	71.6399077096982	1595	3770	12965	6.56257023506476	0.0385129478152462
91497.2.12.31	96195	95219	3508	83154	86.5078788319997	69462	72.3516286954757	836	1911	8878	9.24074706226348	0.0390769099367827
91497.2.12.36	79916	78650	3007	59655	74.6997807713493	54262	67.9463176011076	695	1586	11662	14.6170666827465	0.0455022090784716
91497.2.12.39	323088	317467	11158	282991	87.6984027103776	253318	78.5545027216505	2381	6672	42038	13.0175590231489	0.039505361532957
91497.2.12.3	99605	98333	3483	87991	88.4061319261914	77956	78.2947287672882	759	1899	7445	7.48673145309849	0.0371046955657442
91497.2.12.40	417399	404902	14244	349957	84.0491489875535	313902	75.4600129669032	3571	9917	21184	5.07849287218155	0.0462809118782648
91497.2.12.47	258419	253745	8477	215919	83.6614321613393	193785	75.1285364945624	1939	4998	26655	10.3047366119547	0.0385169885502392
91497.2.12.51	188141	184399	7084	157337	83.7443495194494	143381	76.3517102047518	1706	4083	15070	8.04592006630204	0.0438632873586735
91497.2.12.57	155086	152066	5174	120612	77.9592931527589	109394	70.7669627719185	1537	3246	10050	6.46397500708134	0.0442351337128995
91497.2.12.5	195274	191418	6430	172394	88.4120253843276	153433	78.7152850421464	1726	4109	18745	9.5800190927693	0.0391391434137614
91497.2.12.66	259643	253360	8294	185681	71.5993077772888	171696	66.2644142451766	2046	5007	17657	6.81812007168736	0.0443588538755313
91497.2.12.67	189097	186579	6105	143457	75.9197959141262	127929	67.7831129521742	1332	3418	27508	14.5886108516904	0.0388948451810613
91497.2.12.68	186604	183319	5914	126406	67.8061465150507	113767	61.0784133728665	1276	3014	16640	8.91250357104486	0.0392648769989586
91497.2.12.71	2296056	2242184	62749	1758671	76.6998403638567	1590203	69.422579396327	9153	42803	204527	8.91715553411329	0.0386360963437243
91497.2.12.7	453902	446892	14569	412399	90.9273478034054	343114	75.7061789533478	3077	8495	22481	4.95845814873649	0.0339616465023222
91497.2.13.12	127220	124951	4101	100417	78.9690196887679	90934	71.5444769137944	1072	2501	15418	12.1468728091219	0.0404928394362953
91497.2.13.19	182375	179568	6403	162064	88.975975969979	146826	80.6502068025565	1528	3816	17080	9.41295547853999	0.0394606575031012
91497.2.13.1	231871	226151	7644	199121	86.0306895197239	179070	77.4400237044607	1951	4846	19335	8.34548774848134	0.0397754773245928
91497.2.13.29	72010	70466	2847	55205	76.7896674338817	50619	70.4461913037654	719	1640	10141	14.0762321047348	0.0509562043900909
91497.2.13.34	122355	120283	4641	103721	84.9031508413375	86627	70.9864694123882	1186	2471	7211	5.92095547281035	0.0410914235309593
91497.2.13.40	302750	295853	9468	242792	80.3075422234985	223028	73.8773154641099	2398	6338	31350	10.3663585502128	0.0426050424660402
91497.2.13.48	141363	138919	4663	109931	77.7547434159571	98255	69.5403532863099	1112	2584	10910	7.73895200080538	0.0395210896762924
91497.2.13.61	147546	145287	6637	104222	70.7937558137383	93376	63.4714748920137	1603	3472	43744	29.6277223401588	0.0571764185987757
91497.2.13.64	512744	502726	17388	444754	86.8701056407634	385844	75.4160711593077	3663	10552	42593	8.31991652478677	0.0389795746145591
91497.2.13.67	169168	165838	5961	123810	73.2790460939642	115569	68.4325100555651	1316	3274	18663	11.0264813349222	0.0445860192068742
91497.2.13.68	462546	450808	14569	393661	85.262676547934	356893	77.3522174444104	3209	9349	41960	9.09555090946114	0.0386923570530225
91497.2.13.71	1483824	1449811	46428	1242844	83.8923368696259	1088266	73.5131664181648	7264	28713	152391	10.2648170463863	0.0373229684362455
91497.2.13.8	142775	140022	5220	123349	86.5128048308935	109716	76.9828818747865	1384	3170	12175	8.5524227254133	0.0427219275218497
91497.2.14.20	95335	93250	3757	82403	86.6070381012667	71070	74.71557212007	967	2148	14985	15.7882872295064	0.0445307691842605
91497.2.14.27	184988	181071	6252	163226	88.3842386210821	146614	79.4415664983601	1634	3872	18249	9.88335440148164	0.0390388154527622
91497.2.14.31	87487	85529	4030	75094	85.972903770772	65770	75.4126661121392	1126	2186	6540	7.49130460139122	0.051474967497886
91497.2.14.32	140994	136170	5114	113836	80.9416574968776	104630	74.4591362321271	1475	3155	12839	9.08148945241616	0.045720179618217
91497.2.14.36	100143	97673	3830	84987	85.1053232652895	77862	78.0572413693557	1069	2369	14498	14.4919169546507	0.0458729598053984
91497.2.14.39	260378	256460	9583	238017	91.53043608761	199439	76.7340809898232	2172	5373	24374	9.37135618039404	0.0381345793188138
91497.2.14.46	282993	276389	9500	237250	83.9592689234154	212407	75.2386430462665	2315	5680	15595	5.52305062480774	0.0390676516832036
91497.2.14.51	90655	89113	3195	77965	86.1148246973634	69628	76.9283964382391	835	1825	6510	7.16817162767542	0.0391287011268486
91497.2.14.52	77706	76345	2836	66237	85.3704698020519	61234	78.9381639495931	646	1627	21063	27.1392502938765	0.0421398498616774
91497.2.14.67	335596	329470	10860	282527	84.2606324360215	251932	75.1493188602152	2374	6422	31161	9.25379674647927	0.0375473276857586
91497.2.15.21	215679	208914	8028	183668	85.3138710000285	162246	75.4763159348469	1986	4679	11628	5.4115903719302	0.0420834871048627
91497.2.15.23	159580	155808	5522	131070	82.2358893279675	119001	74.7549520667488	1541	3468	15352	9.59944521873212	0.0443446861006614
91497.2.15.24	130304	128308	4356	115581	88.7791122388263	103996	79.9294806437545	1011	2538	16498	12.7213019003385	0.0368083864432619
91497.2.15.29	271029	261854	9410	234010	86.5110097513848	208833	77.2850673718206	2551	5951	14497	5.37066044499706	0.0412110268271003
91497.2.15.35	142304	139945	4851	118226	83.1185876735895	110324	77.6020784351821	1140	2816	19452	13.6597023295203	0.0397434097830012
91497.2.15.3	112873	110741	3729	91913	81.4799680292854	84812	75.2660224830833	1036	2318	7988	7.07881980549963	0.0418460425354103
91497.2.15.40	671097	661168	21888	591398	88.2169440597142	504619	75.2991172879681	4039	12547	27111	4.03662393536655	0.0348040812778189
91497.2.15.42	485262	479395	15663	424634	87.5899851956287	364566	75.2055266306635	2636	8590	50806	10.4538774052749	0.0335221166914354
91497.2.15.51	318931	313422	10857	285617	89.630122525315	247743	77.7783982265061	2545	6460	19354	6.07023179467127	0.0380408013628959
91497.2.15.52	201168	198551	6627	178660	88.9079393363919	165814	82.5334344009719	1407	4014	39617	19.7359308895103	0.0374833320235775
91497.2.15.62	500445	492676	16717	448019	89.5986279873306	379310	75.8849622532634	3421	9749	38899	7.77586463890828	0.0363799371699699
91497.2.15.63	121989	119554	3998	101009	82.8674964359742	91819	75.3733929126851	1007	2379	12837	10.5481873452827	0.0389055553694037
91497.2.15.64	608728	595034	18939	537235	88.4053340435965	478813	78.8345578264113	4342	12432	43269	7.11744500312696	0.037396345173791
91497.2.15.69	351373	346263	10717	287127	81.8179010688082	261294	74.5081690308045	2349	6456	40276	11.4732031135071	0.0367109301257036
91497.2.16.0	142870	140568	5214	125976	88.3083605403157	114769	80.5137614385396	1298	3053	14950	10.4641015429678	0.0408593253724738
91497.2.16.12	313955	307169	10273	255468	81.4587947785847	235447	75.1309157586816	2451	6683	22268	7.09788677947765	0.0432456174766412
