gene	module	cor
REEP4	grey	0.433750929829675
REEP5	grey	-0.265917622285161
REEP6	tan	0.672952153891474
REG4	grey	-0.337135342668784
REL	grey	0.715199608770887
RELA	black	0.882899166186067
RELB	paleturquoise	0.840254459940648
RELL1	grey	0.392395039725838
RELL2	grey	0.461569829314204
RELN	grey	0.422332386334257
RELT	grey60	0.874761056848083
REM1	turquoise	0.729360285463894
REM2	grey	0.0844913041770861
REN	grey	0.591492659316886
RENBP	grey	0.765159077025364
REP15	grey	-0.122713043271901
REPIN1	grey	-0.218672087468579
REPS1	grey	-0.000912166766107021
REPS2	yellow	0.365383738096348
RER1	purple	0.737782989950805
RERE	lightcyan	0.637430148826651
RERG	grey	-0.596789811278009
REST	royalblue	0.69426666906922
RET	turquoise	0.372868437197884
RETSAT	grey	0.135825799643745
REV1	grey	-0.127700975528319
REV3L	turquoise	0.432519799785837
REXO1	black	0.726664525454485
REXO2	grey	0.194594606922652
REXO4	grey	0.0233802052195502
RFC1	yellow	0.391807598197966
RFC2	blue	0.683467523369921
RFC3	grey	-0.196030546624788
RFC4	grey	0.161774420824959
RFC5	grey	0.0412874464003488
RFESD	turquoise	0.427991332592338
RFFL	grey	0.635806022220093
RFK	grey	0.346434796695466
RFNG	grey	0.136052205123655
RFPL1S	grey	0.287022110925816
RFT1	brown	0.571676656859605
RFTN1	grey	0.522223692150928
RFTN2	turquoise	0.214053899228257
RFWD2	grey	0.390743831299788
RFWD3	grey	0.21893867949112
RFX1	turquoise	0.46820128285467
RFX2	turquoise	0.941852210407345
RFX3	turquoise	0.892573568872569
RFX3-AS1	turquoise	0.493923648954229
RFX5	grey	0.759403977123237
RFX7	grey	0.0294105568710188
RFXANK	grey	0.0458364417754461
RFXAP	grey	-0.293558726311085
RGAG1	grey	-0.127400784837279
RGAG4	turquoise	0.700973755238004
RGCC	turquoise	0.3760110369412
RGL1	grey	0.304575374501512
RGL2	turquoise	0.732185946622583
RGL3	turquoise	0.721095761998319
RGL4	grey	0.752848007885356
RGMA	red	0.657652996831816
RGMB	grey	-0.333441025079079
RGMB-AS1	turquoise	0.576332774232771
RGN	turquoise	0.424273120421094
RGP1	black	0.754549561479381
RGPD3	grey	-0.0300833825530499
RGPD4	grey	-0.0335552858181995
RGS1	grey	0.631069733718503
RGS10	grey	0.750969021114896
RGS12	turquoise	0.512949933636498
RGS13	grey	0.0599165835279857
RGS14	turquoise	0.290791192543962
RGS16	grey	0.783792570434885
RGS17	grey	-0.255508767175857
RGS18	grey	0.65863572276185
RGS19	grey	0.782762810547218
RGS2	grey60	0.883418858557285
RGS20	grey	0.100143160193112
RGS22	turquoise	0.864009989967406
RGS3	yellow	0.474090655405777
RGS4	grey	-0.356919945516764
RGS5	turquoise	0.730048449850819
RGS7BP	grey	-0.0538359803639984
RGS9	grey	0.434193394200484
RGS9BP	grey	-0.322308340730802
RHBDD1	grey	0.577539301130306
RHBDD2	tan	0.685829200719771
RHBDD3	grey	0.349453255468109
RHBDF1	lightgreen	0.799714718591097
RHBDF2	greenyellow	0.885415475555946
RHBDL1	turquoise	0.440327553813334
RHBDL2	grey	0.324534442907532
RHBDL3	turquoise	0.431387502285416
RHBG	grey	-0.0409504563061373
RHCE	turquoise	0.551594612893396
RHCG	grey	0.338664951592456
RHEB	grey	0.513964839788438
RHEBL1	turquoise	0.532928110130886
RHNO1	grey	0.0244779297018014
RHOA	grey	0.191015584206858
RHOB	grey	-0.238868869068526
RHOBTB1	turquoise	0.780069223746066
RHOBTB2	grey	-0.36647201846207
RHOBTB3	grey	0.464022784732562
RHOC	darkred	0.857264521475609
RHOD	darkred	0.696556166244719
RHOF	darkolivegreen	0.932708283270811
RHOG	grey	0.877492130345133
RHOH	grey	0.654395423789989
RHOQ	grey	-0.2420848889548
RHOT1	grey	0.108169862264702
RHOT2	green	0.774816968188392
RHOU	grey	0.45353026874117
RHOV	grey	0.497520630525846
RHOXF1-AS1	grey	0.0983345571538534
RHPN1	turquoise	0.753607290082932
RHPN1-AS1	turquoise	0.773528613421006
RHPN2	turquoise	0.616244395567869
RIBC1	turquoise	0.895561905359798
RIBC2	turquoise	0.634430770527318
RIC1	lightyellow	0.821781458812935
RIC3	green	0.834475347863863
RIC8A	grey	0.000647646677118004
RIC8B	grey	-0.08766990828535
RICTOR	plum1	0.836980279035162
RIF1	grey	0.44752039099974
RIIAD1	turquoise	0.80473077347362
RILP	grey	0.459719772020941
RILPL1	grey	-0.32601609977082
RILPL2	grey	0.334964021581827
RIMBP2	turquoise	0.272915743206383
RIMBP3	grey	-0.126827951740876
RIMKLA	grey	-0.253466954572831
RIMKLB	turquoise	0.629261712380362
RIMS1	grey	-0.0734373535583202
RIMS2	grey	0.328670550378954
RIMS3	grey	0.364042285715575
RIN1	grey	-0.193274729058423
RIN2	grey	0.28416115463716
RIN3	grey	0.749422792319592
RING1	grey	-0.0915359489405329
RINL	grey	0.101575794327618
RINT1	grey	0.128941874370959
RIOK1	grey	0.429766366655258
RIOK2	grey	-0.0726502027237466
RIOK3	grey	0.195409384198331
RIPK1	black	0.761362783928104
RIPK2	paleturquoise	0.892256597416202
RIPK3	grey	0.653472285979605
RIPK4	grey	-0.609428753431917
RIPPLY3	grey	-0.0621774866331041
RIT1	lightyellow	0.859735265182423
RITA1	turquoise	0.638257452911039
RLF	grey	0.445729475471274
RLIM	grey	0.0896392788771728
RLN1	turquoise	0.464748493025984
RLN2	turquoise	0.696517714096752
RLTPR	midnightblue	0.906448132900476
RMDN1	grey	-0.582636724164578
RMDN2	yellow	0.251539245210756
RMDN3	yellow	0.451913337666717
RMI1	grey	-0.0125229909219564
RMI2	grey	0.252671931113239
RMND1	grey	-0.101833571766078
RMND5A	grey	0.140138758185804
RMND5B	grey	0.232545837024971
RMRP	grey	-0.060796126104466
RN7SK	grey	-0.153644488539112
RN7SL1	grey	-0.00338830190145282
RN7SL2	grey	-0.066385619476521
RNA18S5	grey	0.12906710775248
RNA28S5	grey	0.0357561024152977
RNA45S5	grey	0.0412649446675309
RNA5-8S5	grey	0.00305254651413773
RNASE1	grey	0.504200369368927
RNASE2	grey	0.622781609563193
RNASE4	grey	-0.38155423811248
RNASE6	grey	0.551749222003458
RNASE7	grey	0.307181282096233
RNASEH1	grey	0.40295339173773
RNASEH1-AS1	turquoise	0.517327604495967
RNASEH2A	grey	-0.0788472655424657
RNASEH2B	grey	-0.0937464737263482
RNASEH2B-AS1	turquoise	0.417723073264841
RNASEH2C	grey	0.0665942686409757
RNASEK	blue	0.552248004229349
RNASEL	grey	0.361596431676741
RNASET2	grey	0.509020314679704
RND1	grey	0.723223566994807
RND2	turquoise	0.680133181050182
RND3	grey	0.581963772611413
RNF10	salmon	0.817555521635067
RNF103	grey	0.247209084799173
RNF103-CHMP3	grey	0.259562454265568
RNF11	royalblue	0.711506814571813
RNF111	grey	0.575112595110346
RNF113A	grey	0.0401578048002072
RNF114	greenyellow	0.889234321645256
RNF115	grey	0.157537179178248
RNF121	blue	0.631758601281378
RNF122	grey	0.720118109223917
RNF123	grey	0.124733139290528
RNF125	grey	0.190879388004327
RNF126	black	0.680590267266431
RNF126P1	blue	0.586790143103168
RNF128	turquoise	0.415127913267535
RNF13	pink	0.654344911531771
RNF130	grey	-0.231395363973163
RNF135	turquoise	0.425250091156933
RNF138	royalblue	0.865700988120225
RNF138P1	turquoise	0.34396780688937
RNF139	grey	0.2671627253568
RNF139-AS1	grey	-0.111413306568452
RNF14	grey	-0.337966174743292
RNF141	grey	0.45233012426233
RNF144A	grey	0.183230246582873
RNF144B	grey	0.202471012347178
RNF145	grey	0.664668577029335
RNF146	grey	0.143485760723169
RNF148	grey	0.0948030167481915
RNF149	grey	0.826685238971936
RNF150	turquoise	0.43100348094137
RNF152	yellow	0.657794549433835
RNF157	grey	0.322943734257998
RNF157-AS1	turquoise	0.879111659413513
RNF165	red	0.861705389835372
RNF166	grey	0.477288592435495
RNF167	grey	-0.359188967703663
RNF168	grey	0.464777556746294
RNF169	grey	0.356485796000419
RNF17	grey	0.0246524310340617
RNF170	grey	-0.0482173712808987
RNF175	grey	-0.17116885198677
RNF180	grey	-0.370750049163319
RNF181	grey	0.49627205419127
RNF182	grey	-0.320323469299586
RNF183	grey	0.628615996242459
RNF185	grey	0.409159634802186
RNF187	brown	0.573784445839035
RNF19A	grey	0.696895119149105
RNF19B	paleturquoise	0.918787930530389
RNF2	turquoise	0.454265340957291
RNF20	turquoise	0.559746867801222
RNF207	green	0.897330055532194
RNF208	grey	-0.150033796939934
RNF212	grey	-0.112472249449689
RNF213	greenyellow	0.883079935024506
RNF214	grey	0.133718608109252
RNF215	grey	-0.0656151116740933
RNF216	grey	-0.174680927193852
RNF216P1	grey	-0.0294423687691748
RNF217	grey	0.361141689050782
RNF217-AS1	turquoise	0.267722027683728
RNF219	grey	0.076946002143952
RNF220	brown	0.647872664041347
RNF222	lightcyan1	0.868072560069069
RNF223	grey	0.262832617324985
RNF224	grey	-0.197438340924927
RNF225	grey	0.173540517142594
RNF24	grey	0.802595018613271
RNF25	grey	0.434644038656175
RNF26	brown	0.834684336945794
RNF31	black	0.721530641203035
RNF32	turquoise	0.816910138255718
RNF34	grey	0.595703230935989
RNF38	grey	0.39254579540948
RNF39	lightgreen	0.825104095191179
RNF4	black	0.8399722362903
RNF40	grey	0.198473891555324
RNF41	grey	0.00243368516308809
RNF43	grey	-0.0964824651004522
RNF44	grey	0.575218846298956
RNF5	grey	-0.121356111120734
RNF5P1	grey	-0.112171621655644
RNF6	turquoise	0.427364651651444
RNF7	grey	0.0321020674989747
RNF8	grey	0.0390656897077129
RNFT1	darkgreen	0.663025277479565
RNFT2	turquoise	0.7990528584199
RNGTT	grey	0.558270846093539
RNH1	blue	0.710114690623343
RNLS	grey	0.0694193306069352
RNMT	yellow	0.364415197071991
RNMTL1	magenta	0.481914580251906
RNPC3	green	0.816389116485435
RNPEP	grey	-0.262458372288114
RNPEPL1	lightsteelblue1	0.924666940529921
RNPS1	blue	0.57637685497836
RNU86	grey	0.0511530167499644
ROBO1	yellow	0.399187265131323
ROBO2	yellow	0.569607452002223
ROBO3	grey	0.0277463462176061
ROCK1	grey	0.500539949965224
ROCK1P1	grey	-0.162167900795289
ROCK2	lightcyan	0.557086601701179
ROGDI	grey	-0.454542331380974
ROM1	tan	0.718725514863352
ROMO1	purple	0.852149954267224
ROPN1B	turquoise	0.590542189635001
ROPN1L	turquoise	0.864247729577164
ROPN1L-AS1	turquoise	0.302586088276317
ROR1	grey	-0.269838415805771
ROR2	grey	0.078515618713784
RORA	grey	0.452584166921961
RORA-AS1	turquoise	0.772808385141303
RORB	yellow	0.59769383504353
RORC	turquoise	0.624162928927936
RP1	turquoise	0.920923001511986
RP1L1	grey	0.511981332179235
RP2	grey	0.587712552539383
RP9	grey	-0.0443047717874598
RP9P	turquoise	0.628027330896403
RPA1	darkorange	0.79103034343497
RPA2	grey	-0.171100186889317
RPA3	turquoise	0.761222992105438
RPAIN	grey	0.0214689829907912
RPAP1	grey	0.141896220079069
RPAP2	grey	0.0969723601400539
RPAP3	turquoise	0.484433147830871
RPARP-AS1	turquoise	0.58614145432732
RPE	grey	0.33974839204242
RPE65	turquoise	0.539213435622647
RPEL1	grey	0.310687476785763
RPF1	grey	0.0488353479577898
RPF2	grey	-0.0132265231931403
RPGR	turquoise	0.851819963619746
RPGRIP1	grey	0.264243822839851
RPGRIP1L	turquoise	0.876461493426197
RPH3AL	grey	0.0668619946648681
RPIA	grey	0.0444053146040848
RPL10	cyan	0.760697309261973
RPL10A	cyan	0.932161034125784
RPL11	cyan	0.863633710538714
RPL12	cyan	0.836964018530789
RPL13	cyan	0.912155432130541
RPL13A	cyan	0.938129608632832
RPL13AP20	grey	-0.165886905811376
RPL13AP5	cyan	0.944967992005672
RPL13AP6	grey	-0.280220150715438
RPL13P5	grey	-0.00245438767822144
RPL14	cyan	0.847190590075319
RPL15	cyan	0.876641472002296
RPL17	grey	-0.293496771197689
RPL17-C18orf32	grey	0.0377982556453779
RPL18	cyan	0.865473138642075
RPL18A	grey	0.239035967069915
RPL19	cyan	0.875564866496826
RPL19P12	grey	0.0322835136023237
RPL21	grey	-0.209849690817715
RPL21P28	grey	-0.253598145239963
RPL21P44	grey	0.0317297543978525
RPL22	red	0.589527653584073
RPL22L1	grey	0.114627013109574
RPL23	cyan	0.910154619970652
RPL23A	cyan	0.850466720200574
RPL23AP53	turquoise	0.521091926123936
RPL23AP7	turquoise	0.631516375553252
RPL23AP82	turquoise	0.619817982438952
RPL23P8	cyan	0.759888122649808
RPL24	cyan	0.893701457306666
RPL26	cyan	0.800652830518029
RPL26L1	grey	-0.226967256958953
RPL27	cyan	0.816485014071527
RPL27A	cyan	0.888934328375364
RPL28	cyan	0.679970860724581
RPL29	cyan	0.68149646073787
RPL3	cyan	0.867933806957664
RPL30	cyan	0.924921533404078
RPL31	cyan	0.898805155202493
RPL31P11	grey	-0.120927652703085
RPL32	cyan	0.937607578581982
RPL32P3	turquoise	0.822945980187622
RPL34	cyan	0.846223461504118
RPL34-AS1	turquoise	0.820426591451409
RPL35	cyan	0.825782884481197
RPL35A	cyan	0.960158809631011
RPL36	cyan	0.869896483291962
RPL36A	grey	0.0869973684861713
RPL36AL	grey	0.299973107044464
RPL37	cyan	0.905025860518978
RPL37A	cyan	0.925483730213494
RPL38	cyan	0.890525118204261
RPL39	grey	0.026216269078289
RPL39L	grey	0.171318602962703
RPL4	cyan	0.84007675273146
RPL41	grey	-0.302391832347753
RPL5	cyan	0.857088674397509
RPL6	cyan	0.861854307177633
RPL7	cyan	0.808833416473668
RPL7A	cyan	0.968961287214804
RPL7L1	grey	-0.017655899698018
RPL8	cyan	0.866458965352051
RPL9	grey	-0.0222460375134593
RPLP0	cyan	0.862089565993808
RPLP0P2	yellow	0.5929817192346
RPLP1	cyan	0.898552755871607
RPLP2	cyan	0.89551320034829
RPN1	blue	0.619968670415733
RPN2	salmon	0.786481408861547
RPP14	grey	0.102535945672507
RPP21	blue	0.547647765459759
RPP25	lightgreen	0.822177407589857
RPP25L	grey	-0.277975347751052
RPP30	grey	-0.184515823985516
RPP38	turquoise	0.726683204019913
RPP40	turquoise	0.62403298651636
RPPH1	grey	-0.0981852559450924
RPRD1A	darkturquoise	0.73785836717971
RPRD1B	turquoise	0.435133077031228
RPRD2	turquoise	0.541567769133138
RPRM	yellow	0.767640388302483
RPRML	turquoise	0.553964401099018
RPS10	cyan	0.651577428161524
RPS10P7	grey	-0.452036975318141
RPS11	cyan	0.91056273745585
RPS12	cyan	0.785928969326543
RPS13	cyan	0.886926132001193
RPS14	cyan	0.906511039265966
RPS14P3	cyan	0.860466157353614
RPS15	cyan	0.901357228974846
RPS15A	cyan	0.84998366188833
RPS15AP10	grey	0.0524245063304082
RPS16	cyan	0.827079670768624
RPS16P5	grey	0.167307403652488
RPS17	cyan	0.897950197974076
RPS18	cyan	0.866754927888482
RPS18P9	turquoise	0.452119984443322
RPS19	cyan	0.713390695276
RPS19BP1	grey	0.211185011042346
RPS2	cyan	0.846880753941761
RPS20	cyan	0.879667999841079
RPS21	purple	0.80471706676447
RPS23	cyan	0.817840120594378
RPS24	cyan	0.80526367661963
RPS25	cyan	0.874757455008547
RPS26	grey	0.0344146061337152
RPS26P11	grey	0.0148698676791763
RPS27	cyan	0.648449623513482
RPS27A	cyan	0.853973938322485
RPS27L	grey	-0.144236253545347
RPS28	grey	-0.022983424316681
RPS29	purple	0.764039434997443
RPS2P32	turquoise	0.323677040245756
RPS3	cyan	0.928462753527379
RPS3A	cyan	0.763014197992506
RPS4X	grey	-0.386242527263567
RPS4Y1	grey	0.0419500033520443
RPS4Y2	grey	0.0157497407969323
RPS5	cyan	0.886796474138533
RPS6	cyan	0.89176583542746
RPS6KA1	blue	0.583123512906592
RPS6KA2	turquoise	0.353558128087145
RPS6KA3	grey	0.534659201100256
RPS6KA4	salmon	0.909496207964091
RPS6KA5	turquoise	0.606510103578342
RPS6KA6	turquoise	0.839806075615407
RPS6KB1	pink	0.72893894758211
RPS6KB2	darkred	0.84982400324913
RPS6KC1	grey	0.161416489771899
RPS6KL1	turquoise	0.431504764630241
RPS7	cyan	0.890418584122273
RPS8	cyan	0.897776700101359
RPS9	cyan	0.804798139772191
RPSA	cyan	0.803328429419091
RPSAP58	cyan	0.662564991427376
RPSAP9	turquoise	0.624014963935599
RPTN	grey	0.00183246489169297
RPTOR	grey	0.291922522759597
RPUSD1	blue	0.699383183776722
RPUSD2	brown	0.739774375645789
RPUSD3	blue	0.656187429237018
RPUSD4	grey	0.074475394814335
RQCD1	turquoise	0.343338738405218
RRAD	turquoise	0.803896198063403
RRAGA	turquoise	0.677271922399243
RRAGB	turquoise	0.547979196641351
RRAGC	grey	0.70991002869341
RRAGD	grey	-0.0183676318070152
RRAS	grey	0.177986648445486
RRAS2	grey	0.0778224897493931
RRBP1	grey	0.396148087898174
RREB1	grey	0.459712029027054
RRH	grey	-0.157073065576167
RRM1	brown	0.635728990341203
RRM2	saddlebrown	0.949705394315191
RRM2B	turquoise	0.496034275319634
RRN3	grey	0.140482737939586
RRN3P1	green	0.8057177971106
RRN3P2	turquoise	0.51133642156909
RRN3P3	grey	0.615196756677203
RRNAD1	turquoise	0.44004068204953
RRP1	blue	0.638150301824217
RRP12	turquoise	0.612335890589429
RRP15	grey	-0.00356800244065335
RRP1B	magenta	0.607427379409393
RRP36	grey	0.469186068722859
RRP7A	grey	0.213518443350659
RRP7BP	grey	0.11383756749122
RRP8	grey	-0.0602557852570299
RRP9	grey	0.0105643198242701
RRS1	brown	0.538320667419904
RRS1-AS1	turquoise	0.796676147165297
RSAD1	grey	-0.37252284787239
RSAD2	greenyellow	0.868823906626554
RSBN1	royalblue	0.696254710856861
RSBN1L	grey	0.17268931477902
RSC1A1	grey	0.145477596809858
RSF1	grey	0.226797844487266
RSG1	turquoise	0.534328458255637
RSL1D1	grey	-0.162445166489253
RSL24D1	grey	0.0218542011999168
RSPH1	turquoise	0.889518955224081
RSPH14	turquoise	0.906451908883076
RSPH3	turquoise	0.768920766767909
RSPH4A	turquoise	0.897998251161642
RSPH9	turquoise	0.792550095624141
RSPRY1	pink	0.686958421858608
RSRC1	grey	0.361804772675188
RSRC2	darkgreen	0.663855372246101
RSRP1	green	0.857862450639597
RSU1	turquoise	0.311787969909443
RTBDN	grey	-0.118961539707919
RTCA	grey	0.355968219282336
RTCA-AS1	turquoise	0.790578457466292
RTCB	lightsteelblue1	0.848075765002239
RTEL1	grey	0.674869159053543
RTF1	magenta	0.735206824650937
RTFDC1	grey	0.42275926006664
RTKN	grey	-0.0103405738168532
RTKN2	pink	0.770207242599402
RTN1	yellow	0.435387702243887
RTN2	grey	0.088986711275155
RTN3	brown	0.625886098361389
RTN4	grey	0.121285489284212
RTN4IP1	turquoise	0.571821139134245
RTN4R	skyblue	0.864584366462045
RTN4RL1	darkorange	0.814834416324822
RTN4RL2	grey	0.0406506766298573
RTP4	greenyellow	0.882683571035148
RTTN	grey	0.143942165537022
RUFY1	grey	0.353110616378421
RUFY2	grey	-0.189598921297883
RUFY3	grey	-0.0864603452235977
RUFY4	grey	0.401596663785791
RUNDC1	turquoise	0.652484932077224
RUNDC3A	grey	0.195410535592292
RUNDC3A-AS1	grey	-0.180129768330936
RUNDC3B	orangered4	0.72154893760332
RUNX1	grey	-0.293010555717923
RUNX1T1	red	0.598975974338892
RUNX2	grey	0.200765193437078
RUNX3	grey	0.831124234140312
RUSC1	orange	0.919192548321422
RUSC1-AS1	grey	-0.0778939795562192
RUSC2	grey	-0.0898417258936103
RUVBL1	turquoise	0.898621868062522
RUVBL2	turquoise	0.706346341335622
RWDD1	grey	0.0147953055178557
RWDD2A	grey	-0.303460639022063
RWDD2B	grey	-0.063965817043994
RWDD3	darkturquoise	0.734654994392157
RWDD4	grey	-0.248514645292316
RXRA	brown	0.741250987232777
RXRB	grey	-0.384833848307909
RYBP	grey	0.313313070497102
RYK	grey	-0.400205419147984
RYR1	brown	0.656225303555377
RYR2	turquoise	0.371950068312956
RYR3	turquoise	0.5401139730944
S100A1	turquoise	0.310143916122867
S100A10	grey	0.182915231008948
S100A11	grey	0.36326639760387
S100A12	grey	0.686539676635335
S100A13	grey	-0.0181414226348793
S100A14	salmon	0.822055034127815
S100A16	lightgreen	0.906871331622085
S100A2	grey	0.539307084832175
S100A3	grey	0.283622016652185
S100A4	magenta	0.561457261611434
S100A5	turquoise	0.417529238684326
S100A6	grey	0.228989086453864
S100A7	lightcyan1	0.8587550848039
S100A7A	grey	0.419017500338628
S100A8	grey	0.710072254697582
S100A9	grey	0.728001179709204
S100B	grey	0.595066014159587
S100P	lightgreen	0.870355232513605
S100PBP	steelblue	0.743965919041333
S1PR1	sienna3	0.745465156299003
S1PR2	grey	0.778117301293534
S1PR3	grey	0.386407035170519
S1PR4	grey	0.73393660420475
S1PR5	red	0.692288674963486
SAA1	grey	0.596599084516483
SAA2	grey	0.600637540765311
SAA2-SAA4	grey	0.476457765231827
SAA4	grey	0.512976790951257
SAAL1	grey	0.0253114041103412
SAC3D1	blue	0.571044276672911
SACM1L	darkgreen	0.854642793831154
SACS	grey	0.105434012820894
SAE1	blue	0.739755424092364
SAFB	grey	0.166261501932322
SAFB2	grey	0.246841945603652
SALL1	red	0.589883986965453
SALL2	red	0.795035968915724
SALL4	grey	0.0566831159676759
SAMD1	grey	0.266352073085653
SAMD10	blue	0.57320798690402
SAMD11	grey	-0.0379749841014241
SAMD12	grey	0.485074047410931
SAMD12-AS1	grey	0.34544573500007
SAMD13	turquoise	0.615529935633851
SAMD14	grey	0.152578445851044
SAMD15	turquoise	0.695296703985333
SAMD3	grey	0.346221201285831
SAMD4A	lightyellow	0.783138149633762
SAMD4B	grey	0.102436032561359
SAMD5	red	0.657552357742861
SAMD8	grey	0.608346292452337
SAMD9	greenyellow	0.909541341416993
SAMD9L	greenyellow	0.941472375096081
SAMHD1	turquoise	0.39331500847599
SAMM50	brown	0.617705971106571
SAMSN1	grey	0.680555138411601
SAP130	black	0.770368203073388
SAP18	grey	0.330127842330961
SAP25	green	0.780770290545114
SAP30	turquoise	0.507150769911453
SAP30BP	sienna3	0.77519182660298
SAP30L	grey	-0.309912508675708
SAP30L-AS1	grey	-0.1739261775472
SAPCD1-AS1	turquoise	0.777383722140745
SAPCD2	grey	0.122945102507261
SAR1A	grey	0.541940032039605
SAR1B	pink	0.73164500377935
SARAF	turquoise	0.701148845757859
SARDH	grey	0.263094886127422
SARM1	grey	-0.634323866899665
SARNP	grey	0.367481131076174
SARS	blue	0.563138740325088
SARS2	grey	-0.0433255040865269
SART1	magenta	0.672781743749318
SART3	grey	0.240345001956292
SASH1	grey	0.387790220716899
SASH3	darkolivegreen	0.977478761663851
SASS6	grey	0.290030359038341
SAT1	grey	0.799342784461104
SAT2	grey	-0.329200451380271
SATB1	turquoise	0.539532704207584
SATB1-AS1	grey	-0.159408636896512
SATB2	grey	0.0138484129174075
SAV1	turquoise	0.577983487434641
SAXO1	turquoise	0.555103748301667
SAXO2	turquoise	0.906068701445784
SAYSD1	grey	-0.380613883969704
SBDS	grey	0.296569937192518
SBDSP1	grey	-0.101845304752611
SBF1	grey	0.544005766624363
SBF1P1	grey	0.301977953418473
SBF2	lightcyan	0.71170602168996
SBF2-AS1	grey	-0.394066084719555
SBK1	grey	0.511660018506139
SBNO1	lightcyan	0.633106629166869
SBNO2	grey	0.879938816367662
SBSN	lightcyan1	0.896194821889221
SBSPON	turquoise	0.356027919360971
SC5D	grey	-0.134102042090834
SCAF1	grey	-0.0273546610045586
SCAF11	grey	0.289579598547105
SCAF4	grey	0.476596835322321
SCAF8	yellow	0.489663549830144
SCAI	darkturquoise	0.806307858488679
SCAMP1	royalblue	0.882342596297104
SCAMP1-AS1	grey	-0.0803253036720239
SCAMP2	grey	0.44478991108235
SCAMP3	grey	0.422913339920729
SCAMP4	turquoise	0.707731116582254
SCAMP5	turquoise	0.462510844503232
SCAND1	purple	0.80644039230227
SCAND2P	green	0.758340141354553
SCAP	brown	0.680959575594035
SCAPER	turquoise	0.350579487951968
SCARA3	turquoise	0.47809809601582
SCARA5	grey	0.122514475128368
SCARB1	grey	-0.157579735369573
SCARB2	grey	0.468454167108238
SCARF1	grey	0.665966253494344
SCARF2	turquoise	0.841865195700225
SCARNA12	grey	0.0498572454367726
SCARNA16	turquoise	0.391239030623395
SCARNA17	grey	0.0223976187847338
SCARNA2	grey	-0.208370104062876
SCARNA7	grey	-0.208630290061346
SCARNA9	grey	-0.0424473220952693
SCART1	green	0.799415836619753
SCCPDH	grey	-0.468529348778363
SCD	grey	0.0287657264324107
SCD5	red	0.760844006048313
SCEL	grey	0.461267845739298
SCFD1	grey	-0.0356006617499236
SCFD2	grey	-0.218557835804458
SCG2	turquoise	0.394071957249103
SCG3	grey	0.363913219951482
SCGB1A1	turquoise	0.476790878819443
SCGB1B2P	turquoise	0.389340479941438
SCGB2A1	turquoise	0.626743688160292
SCGB2B2	turquoise	0.287186236608523
SCGB3A1	turquoise	0.465179861656798
SCIMP	midnightblue	0.859999240004392
SCIN	grey	-0.0382644425300273
SCLT1	grey	0.467899022221755
SCLY	turquoise	0.253331161913534
SCMH1	grey	-0.34882551415399
SCML1	green	0.764266845607753
SCML2	grey	0.081963314952034
SCML4	grey	0.459765277854353
SCN11A	turquoise	0.680033533264625
SCN1B	grey	0.233364538424737
SCN2A	grey	-0.0253413175358629
SCN2B	turquoise	0.557637652324237
SCN3A	grey	0.266471253034771
SCN3B	grey	-0.138588413022005
SCN4B	turquoise	0.547064191467266
SCN5A	grey	-0.106246291776973
SCN7A	grey	0.0288311454674334
SCN8A	turquoise	0.499837652854026
SCN9A	grey	-0.0924587132300056
SCNM1	grey	0.20955503611931
SCNN1A	magenta	0.698586701350911
SCNN1B	grey	-0.258682625365553
SCNN1D	green	0.796490292975761
SCNN1G	grey	-0.159349209167135
SCO1	grey	0.443826975152743
SCO2	grey	0.611744282695367
SCOC	royalblue	0.821637397040944
SCOC-AS1	turquoise	0.573138439281094
SCP2	turquoise	0.362578966240847
SCPEP1	turquoise	0.398355756896135
SCRIB	grey	0.326945105893655
SCRN1	grey	0.0938073457971408
SCRN2	grey	-0.407235474479648
SCRN3	grey	-0.331382679636226
SCUBE1	grey	0.403980325542335
SCUBE2	grey	-0.420828437594851
SCUBE3	turquoise	0.449884731482147
SCX	green	0.735858410476982
SCYL1	lightsteelblue1	0.841826335337274
SCYL2	violet	0.844951135967285
SCYL3	grey	0.483482965932754
SDAD1	grey	0.422262675128315
SDC1	grey	0.273868807846154
SDC2	grey	-0.201067191275343
SDC3	grey	0.299154595295566
SDC4	brown	0.547708063547087
SDCBP	grey	0.688026949636352
SDCBP2	salmon	0.815037329573704
SDCBP2-AS1	turquoise	0.740111786912423
SDCCAG3	grey	0.184238859203048
SDCCAG8	turquoise	0.701252242660382
SDE2	grey	0.770853330378337
SDF2	darkred	0.718014103115055
SDF2L1	darkred	0.681306250106034
SDF4	lightsteelblue1	0.906443678189411
SDHA	brown	0.675216521377632
SDHAF1	purple	0.705516552205165
SDHAF2	grey	-0.0583510124893169
SDHAF3	turquoise	0.359635841301978
SDHAF4	turquoise	0.686353787729928
SDHAP1	green	0.698222164279827
SDHAP2	grey	0.0372807691931136
SDHAP3	grey	-0.259800711212748
SDHB	grey	0.380754523431626
SDHC	turquoise	0.392958370638756
SDHD	grey	0.0247804274286425
SDK1	turquoise	0.468100130404008
SDK2	red	0.800521899997317
SDPR	grey	-0.124273030994454
SDR16C5	darkmagenta	0.828766447435267
SDR39U1	turquoise	0.443356995825445
SDR42E1	grey	-0.00676918982839137
SDS	grey	0.732530880630966
SDSL	grey	0.137845376974412
SEC11A	grey	0.187757276423439
SEC11C	grey	0.225424168777731
